epoch,optimizer_steps,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,drug_gate_mean,joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,joint_attention_confidence_mean,gradient_norm_last_before_clip,epoch_duration_sec,lr
11,484,True,True,0.15136947742640822,0.19205907361734398,0.039642935785341685,0.0005994308337085943,0.00044722824635452986,0.0,0.3001843064518298,0.3000884797226596,0.3005529228978066,0.2535614731764905,0.25675008548883765,11.453173637390137,1.1221583280712366,5.9260857797183374e-05
12,528,True,True,0.1370840048127943,0.17666765269371648,0.03851194038390683,0.0006147022735964093,0.0004570050738065739,0.0,0.3004543470897874,0.30007486501584363,0.3009444818658344,0.2554971170133088,0.25788456637894597,6.373630046844482,1.1112780598923564,5.9260857797183374e-05
13,572,True,True,0.1366260097672094,0.17695263089673252,0.03921083790736103,0.000672537882004089,0.00044324579426380305,0.0,0.30066746870963273,0.3000196399475494,0.3012564912239567,0.2538279462195973,0.2545037130306999,3.9060726165771484,1.100727118551731,5.9260857797183374e-05
14,616,True,True,0.13278077598399218,0.17371295271605908,0.03990200742960965,0.0006016117174260143,0.0004285568012639321,0.0,0.30090457645943136,0.2999789782736304,0.30160188898471046,0.25444012620240136,0.2760233777634641,6.0449137687683105,1.1156232999637723,5.9260857797183374e-05
15,660,True,True,0.12131872218608684,0.16093121165409013,0.038627848655168134,0.0005883828850108371,0.0003962581996244922,0.0,0.30111703002577517,0.29993999335381516,0.3019073660348754,0.25148956809196926,0.2739678161736649,6.370728015899658,1.0536076668649912,5.9260857797183374e-05
16,704,True,True,0.11787538728557509,0.15783930191312764,0.03898383831632855,0.0005830399064179893,0.0003970357688668453,0.0,0.301304602253278,0.2999353298760905,0.30217647088205946,0.2523503621648547,0.27518707950150456,16.39108657836914,1.0902053425088525,5.9260857797183374e-05
17,748,True,True,0.1173638873396047,0.15745411431729214,0.039112795719301235,0.0005670456195420096,0.0004103859783294001,0.0,0.30149209606832345,0.2999353756166906,0.30244894402576533,0.2554930292480997,0.3000214215955105,6.8097825050354,1.1156628038734198,5.9260857797183374e-05
18,792,True,True,0.11652575914734244,0.15643515515490813,0.0389986025035822,0.000548111716864024,0.0003626810369900271,0.0,0.3017125826126137,0.2998520302248053,0.30276563921604094,0.25303992423777366,0.2945091661631395,6.7243804931640625,1.0682511534541845,5.9260857797183374e-05
19,836,True,True,0.10888555821930077,0.14852709258818214,0.038797423973668796,0.0004725187206885593,0.0003715924023769143,0.0,0.3019159243418944,0.29982904935631133,0.303062283171672,0.2543205336203783,0.30528753430586275,2.1483442783355713,1.1031621666625142,5.9260857797183374e-05
20,880,True,True,0.09781887522790134,0.13731708532092463,0.03866756261348875,0.0004948842174397412,0.0003357629284975171,0.0,0.30211742148689963,0.29981067264032757,0.30335970643707616,0.25344283770792675,0.3251557909019407,5.711004734039307,1.0046842712908983,5.9260857797183374e-05
21,924,True,True,0.09818697520328522,0.13794784908835483,0.038920337658038304,0.000469456986394693,0.0003710793505027807,0.0,0.30228481488755754,0.29983439722346605,0.30361327134526855,0.25022740730343423,0.3322792899251801,4.166996955871582,1.1297897715121508,5.9260857797183374e-05
22,968,True,True,0.09193859124550138,0.13097651026877005,0.038265243554847186,0.0004345006357728656,0.00033817409540755285,0.0,0.3024798178990911,0.29978880381867895,0.30389816873648773,0.25224338418690256,0.32994733852382346,2.867570161819458,1.0337643763050437,5.9260857797183374e-05
23,1012,True,True,0.08731329078348457,0.12619273776703693,0.03809395783237933,0.00043229792524264167,0.0003531903364425918,0.0,0.30261811701089864,0.2997817979407491,0.3041047136834327,0.25634735188585644,0.34680104780145554,9.796027183532715,1.0202765269204974,5.9260857797183374e-05
24,1056,True,True,0.0843764986403574,0.12335874581171466,0.038161176666912947,0.00043590543900909166,0.0003851656722548202,0.0,0.3028121706470444,0.29975406228528745,0.30439110022351235,0.2556761369522926,0.34381216835382394,3.8857645988464355,1.0968839609995484,5.9260857797183374e-05
25,1100,True,True,0.07731422517157142,0.11627315982418546,0.0382228076130184,0.00039507409005766427,0.0003410525481769341,0.0,0.3029526508632568,0.29967473604771105,0.3046004788522208,0.2523586370865017,0.3559118453836424,4.343929290771484,1.0847756993025541,5.9260857797183374e-05
26,1144,True,True,0.07724422054668217,0.11654704869373843,0.0385610549510858,0.0003989967506534557,0.00034277524263505666,0.0,0.30309388717502794,0.2997025100496157,0.3048087208442124,0.2541229698230676,0.37974777713477115,15.148094177246094,1.0300069283694029,5.9260857797183374e-05
27,1188,True,True,0.0722030992480314,0.11107226690090051,0.0381514701926446,0.0003769035629788397,0.00034079458435531035,0.0,0.30325013345387536,0.2997191950512242,0.30503133535815025,0.25500257549155203,0.36923402799323624,6.377185344696045,1.0472489595413208,5.9260857797183374e-05
28,1232,True,True,0.07136470628072757,0.1104566837062141,0.03842252295019607,0.00036198322432336665,0.0003074706814692564,0.0,0.3034043881250898,0.2996580931756026,0.305256914929109,0.2574351108164466,0.37026967410786765,9.804615020751953,1.0398551505059004,5.9260857797183374e-05
29,1276,True,True,0.06470512893498266,0.10368469204878575,0.038291445702550816,0.00037055188927285945,0.00031756487012917384,0.0,0.3035679878072536,0.29967276679450666,0.30549406257296485,0.25313294153113763,0.3837541999087796,7.039741039276123,1.0865424228832126,5.9260857797183374e-05
30,1320,True,True,0.059728750000512004,0.0983753762534711,0.037987886545484434,0.0003607340848974795,0.0002980047170313937,0.0,0.30368556986635786,0.2996414217586084,0.3056612183288508,0.25418244893912845,0.3956484514326556,3.445202350616455,1.0417442442849278,5.9260857797183374e-05
31,1364,True,True,0.05879920600281052,0.09753113389794378,0.03811000582412439,0.0003303935841642612,0.00029152874039323835,0.0,0.30382907033783413,0.2996323465484168,0.30587308861656476,0.2500703170589278,0.41575475569627707,3.758084535598755,0.942769005894661,5.9260857797183374e-05
32,1408,True,True,0.05432003853910459,0.09269805526340047,0.03776633907868528,0.0003290645717053778,0.00028261230315224176,0.0,0.3039567038078322,0.29960507913225615,0.306058354038991,0.2553334953206307,0.41038637130302597,4.327635288238525,0.945689182728529,5.9260857797183374e-05
33,1452,True,True,0.05433130330646937,0.09270618574373395,0.037753748114019624,0.00032793369261414256,0.0002932014321983754,0.0,0.30407729460107175,0.2995382431737361,0.30623670351707327,0.2593706236219217,0.4186055162431873,4.960871696472168,0.815025644376874,5.9260857797183374e-05
