training_dataset,seed,compound_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,feature_key,channel_radius,bit_id,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,original_prediction,masked_prediction,delta_pkoff,checkpoint_sha256,rank_within_seed
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b106,3,106,1,False,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[{""center_atom"":8,""environment_radius"":3,""atom_indices"":[5,6,7,8,9,10,11,12,13,14,15,16,17],""fragment_smiles"":""FC(F)(F)c1nnc2n1CCNC2""}]","[""FC(F)(F)c1nnc2n1CCNC2""]",2.223867654800415,2.2257940769195557,-0.001926422119140625,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,93
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b114,3,114,1,False,[13],"[{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""C""}]","[""C""]",2.223867654800415,2.178664445877075,0.045203208923339844,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,3
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b188,3,188,1,False,"[18, 19, 20, 21, 22, 23, 24, 25, 26]","[{""center_atom"":21,""environment_radius"":3,""atom_indices"":[18,19,20,21,22,23,24,25,26],""fragment_smiles"":""Cc1ccc(F)c(F)c1""}]","[""Cc1ccc(F)c(F)c1""]",2.223867654800415,2.2038536071777344,0.020014047622680664,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,16
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b246,3,246,1,False,"[18, 19, 20, 23, 25, 26, 27]","[{""center_atom"":26,""environment_radius"":2,""atom_indices"":[18,19,20,23,25,26,27],""fragment_smiles"":""ccc(F)c(C)c""}]","[""ccc(F)c(C)c""]",2.223867654800415,2.168625593185425,0.055242061614990234,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,1
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b378,3,378,2,True,"[10, 11]","[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""n""},{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""n""}]","[""n"", ""n""]",2.223867654800415,2.20914626121521,0.014721393585205078,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,21
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b389,3,389,1,False,"[6, 7, 8, 9, 10, 11, 12, 13, 17]","[{""center_atom"":8,""environment_radius"":2,""atom_indices"":[6,7,8,9,10,11,12,13,17],""fragment_smiles"":""CCn(c(C)n)c(n)C""}]","[""CCn(c(C)n)c(n)C""]",2.223867654800415,2.2273268699645996,-0.0034592151641845703,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,100
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b421,3,421,1,False,"[8, 9, 10, 17]","[{""center_atom"":9,""environment_radius"":1,""atom_indices"":[8,9,10,17],""fragment_smiles"":""Cc(n)n""}]","[""Cc(n)n""]",2.223867654800415,2.238852024078369,-0.014984369277954102,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,140
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b446,3,446,1,False,"[1, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[{""center_atom"":20,""environment_radius"":3,""atom_indices"":[1,18,19,20,21,22,23,24,25,26,27],""fragment_smiles"":""CCc1cc(F)c(F)cc1F""}]","[""CCc1cc(F)c(F)cc1F""]",2.223867654800415,2.225559949874878,-0.0016922950744628906,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,91
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b488,3,488,1,False,"[0, 1, 2, 3, 18, 19, 20, 21, 25, 26, 27]","[{""center_atom"":18,""environment_radius"":3,""atom_indices"":[0,1,2,3,18,19,20,21,25,26,27],""fragment_smiles"":""CC[C@H](N)Cc(cc)c(F)c""}]","[""CC[C@H](N)Cc(cc)c(F)c""]",2.223867654800415,2.2559335231781006,-0.03206586837768555,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,157
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b562,3,562,1,False,"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[{""center_atom"":25,""environment_radius"":3,""atom_indices"":[18,19,20,21,22,23,24,25,26,27],""fragment_smiles"":""Cc1cc(F)c(F)cc1F""}]","[""Cc1cc(F)c(F)cc1F""]",2.223867654800415,2.229480266571045,-0.005612611770629883,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,110
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b649,3,649,1,False,"[8, 11, 12, 13]","[{""center_atom"":12,""environment_radius"":1,""atom_indices"":[8,11,12,13],""fragment_smiles"":""Cc(n)n""}]","[""Cc(n)n""]",2.223867654800415,2.2275941371917725,-0.003726482391357422,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,101
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b650,3,650,1,False,[4],"[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""O""}]","[""O""]",2.223867654800415,2.218628168106079,0.0052394866943359375,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,58
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b675,3,675,1,False,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 17]","[{""center_atom"":17,""environment_radius"":3,""atom_indices"":[2,3,4,5,6,7,8,9,10,11,12,17],""fragment_smiles"":""cn1c(nn)CN(C(C)=O)CC1""}]","[""cn1c(nn)CN(C(C)=O)CC1""]",2.223867654800415,2.2144460678100586,0.009421586990356445,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,39
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b699,3,699,3,True,"[21, 22, 23, 24, 26, 27]","[{""center_atom"":22,""environment_radius"":1,""atom_indices"":[21,22],""fragment_smiles"":""cF""},{""center_atom"":24,""environment_radius"":1,""atom_indices"":[23,24],""fragment_smiles"":""cF""},{""center_atom"":27,""environment_radius"":1,""atom_indices"":[26,27],""fragment_smiles"":""cF""}]","[""cF"", ""cF"", ""cF""]",2.223867654800415,2.2548089027404785,-0.030941247940063477,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,156
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b719,3,719,1,False,"[19, 20, 21, 22, 23, 24, 25, 26, 27]","[{""center_atom"":23,""environment_radius"":3,""atom_indices"":[19,20,21,22,23,24,25,26,27],""fragment_smiles"":""Fc1ccc(F)c(F)c1""}]","[""Fc1ccc(F)c(F)c1""]",2.223867654800415,2.2109639644622803,0.012903690338134766,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,27
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b764,3,764,1,False,"[5, 7, 8, 9, 10, 11, 12, 17]","[{""center_atom"":9,""environment_radius"":2,""atom_indices"":[5,7,8,9,10,11,12,17],""fragment_smiles"":""cn(c(nn)CN)C""}]","[""cn(c(nn)CN)C""]",2.223867654800415,2.2497189044952393,-0.02585124969482422,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,153
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b786,3,786,1,False,"[0, 1]","[{""center_atom"":0,""environment_radius"":1,""atom_indices"":[0,1],""fragment_smiles"":""CN""}]","[""CN""]",2.223867654800415,2.229138135910034,-0.005270481109619141,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,109
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b793,3,793,1,False,"[19, 21, 23, 24, 25, 26, 27]","[{""center_atom"":25,""environment_radius"":2,""atom_indices"":[19,21,23,24,25,26,27],""fragment_smiles"":""cc(F)cc(F)c""}]","[""cc(F)cc(F)c""]",2.223867654800415,2.223644971847534,0.00022268295288085938,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,81
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b807,3,807,1,False,[3],"[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""C""}]","[""C""]",2.223867654800415,2.1914920806884766,0.03237557411193848,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,7
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b809,3,809,1,False,"[12, 13, 14, 15, 16]","[{""center_atom"":13,""environment_radius"":1,""atom_indices"":[12,13,14,15,16],""fragment_smiles"":""cC(F)(F)F""}]","[""cC(F)(F)F""]",2.223867654800415,2.2080628871917725,0.015804767608642578,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,19
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b824,3,824,1,False,"[8, 9, 10, 11, 12, 13]","[{""center_atom"":11,""environment_radius"":2,""atom_indices"":[8,9,10,11,12,13],""fragment_smiles"":""cnnc(C)n""}]","[""cnnc(C)n""]",2.223867654800415,2.2184391021728516,0.0054285526275634766,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,55
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b846,3,846,1,False,"[3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17]","[{""center_atom"":7,""environment_radius"":3,""atom_indices"":[3,5,6,7,8,9,10,11,12,13,17],""fragment_smiles"":""CN1CCn(c(C)n)c(n)C1""}]","[""CN1CCn(c(C)n)c(n)C1""]",2.223867654800415,2.2209038734436035,0.0029637813568115234,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,63
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b867,3,867,1,False,"[2, 3, 4, 5, 6, 7, 9, 17]","[{""center_atom"":5,""environment_radius"":2,""atom_indices"":[2,3,4,5,6,7,9,17],""fragment_smiles"":""cCN(C(C)=O)CC""}]","[""cCN(C(C)=O)CC""]",2.223867654800415,2.232426404953003,-0.00855875015258789,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,118
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b875,3,875,3,True,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 17, 19, 20, 21, 23, 25, 26]","[{""center_atom"":20,""environment_radius"":1,""atom_indices"":[19,20,21],""fragment_smiles"":""ccc""},{""center_atom"":25,""environment_radius"":1,""atom_indices"":[23,25,26],""fragment_smiles"":""ccc""},{""center_atom"":5,""environment_radius"":3,""atom_indices"":[1,2,3,4,5,6,7,8,9,10,17],""fragment_smiles"":""CCC(=O)N1CCnc(n)C1""}]","[""ccc"", ""ccc"", ""CCC(=O)N1CCnc(n)C1""]",2.223867654800415,2.249260425567627,-0.025392770767211914,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,152
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b926,3,926,3,True,"[6, 7, 17]","[{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":7,""environment_radius"":0,""atom_indices"":[7],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",2.223867654800415,2.2095911502838135,0.014276504516601562,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,24
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b927,3,927,1,False,"[2, 3, 4, 5, 6, 7, 8, 9, 12, 17]","[{""center_atom"":6,""environment_radius"":3,""atom_indices"":[2,3,4,5,6,7,8,9,12,17],""fragment_smiles"":""cn1cCN(C(C)=O)CC1""}]","[""cn1cCN(C(C)=O)CC1""]",2.223867654800415,2.2140021324157715,0.009865522384643555,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,37
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b935,3,935,2,True,"[5, 8]","[{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""N""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""n""}]","[""N"", ""n""]",2.223867654800415,2.2346246242523193,-0.010756969451904297,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,125
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b987,3,987,1,False,"[3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17]","[{""center_atom"":9,""environment_radius"":3,""atom_indices"":[3,5,6,7,8,9,10,11,12,13,17],""fragment_smiles"":""CN1CCn2c(C)nnc2C1""}]","[""CN1CCn2c(C)nnc2C1""]",2.223867654800415,2.246575117111206,-0.022707462310791016,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,149
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b993,3,993,2,True,"[0, 1, 2, 5, 7, 8, 9, 10, 11, 12, 13, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27]","[{""center_atom"":19,""environment_radius"":3,""atom_indices"":[0,1,2,18,19,20,21,22,23,25,26,27],""fragment_smiles"":""C[C@H](N)Cc1cc(F)ccc1F""},{""center_atom"":10,""environment_radius"":3,""atom_indices"":[5,7,8,9,10,11,12,13,17],""fragment_smiles"":""Cc1nnc(n1C)CN""}]","[""C[C@H](N)Cc1cc(F)ccc1F"", ""Cc1nnc(n1C)CN""]",2.223867654800415,2.1779372692108154,0.04593038558959961,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,2
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1009,3,1009,1,False,"[2, 3, 4, 5]","[{""center_atom"":3,""environment_radius"":1,""atom_indices"":[2,3,4,5],""fragment_smiles"":""CC(N)=O""}]","[""CC(N)=O""]",2.223867654800415,2.2209579944610596,0.0029096603393554688,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,64
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1028,3,1028,1,False,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[{""center_atom"":12,""environment_radius"":2,""atom_indices"":[7,8,9,10,11,12,13,14,15,16],""fragment_smiles"":""cn(c(C(F)(F)F)nn)C""}]","[""cn(c(C(F)(F)F)nn)C""]",2.223867654800415,2.2106826305389404,0.01318502426147461,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,26
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1091,3,1091,1,False,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[{""center_atom"":12,""environment_radius"":3,""atom_indices"":[6,7,8,9,10,11,12,13,14,15,16,17],""fragment_smiles"":""CCn1c(nnc1C(F)(F)F)C""}]","[""CCn1c(nnc1C(F)(F)F)C""]",2.223867654800415,2.2381203174591064,-0.014252662658691406,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,137
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1164,3,1164,2,True,"[9, 10, 11, 12]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10,11],""fragment_smiles"":""cnn""},{""center_atom"":11,""environment_radius"":1,""atom_indices"":[10,11,12],""fragment_smiles"":""cnn""}]","[""cnn"", ""cnn""]",2.223867654800415,2.2031314373016357,0.020736217498779297,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,13
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1171,3,1171,1,False,[0],"[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""N""}]","[""N""]",2.223867654800415,2.1881601810455322,0.03570747375488281,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,6
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1238,3,1238,1,False,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 17, 18]","[{""center_atom"":3,""environment_radius"":3,""atom_indices"":[0,1,2,3,4,5,6,7,9,17,18],""fragment_smiles"":""cCN(C(=O)C[C@@H](C)N)CC""}]","[""cCN(C(=O)C[C@@H](C)N)CC""]",2.223867654800415,2.1816933155059814,0.042174339294433594,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,5
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1290,3,1290,1,False,"[1, 2, 3]","[{""center_atom"":2,""environment_radius"":1,""atom_indices"":[1,2,3],""fragment_smiles"":""CCC""}]","[""CCC""]",2.223867654800415,2.220045804977417,0.003821849822998047,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,61
2773,42,dpp4_06,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,r3_b1292,3,1292,1,False,"[18, 19, 20, 21, 22, 23, 26]","[{""center_atom"":20,""environment_radius"":2,""atom_indices"":[18,19,20,21,22,23,26],""fragment_smiles"":""cc(C)cc(F)c""}]","[""cc(C)cc(F)c""]",2.223867654800415,2.222057342529297,0.001810312271118164,fd63aa48c21ada4faba6977bc08f6b765c5964fd2a133a01c1d27b42327ac8de,71
