training_dataset,compound_id,feature_key,channel_radius,bit_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,n_seeds,mean_delta_pkoff,sd_delta_pkoff,median_delta_pkoff,positive_seed_fraction,sign_consistency,mean_rank,top10_seed_fraction,delta_by_seed_json
2773,dpp4_12,r1_b92,1,92,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[21, 22, 23, 24]","[{""center_atom"":22,""environment_radius"":1,""atom_indices"":[21,22,23,24],""fragment_smiles"":""cc(C)n""}]","[""cc(C)n""]",5,-0.008979535102844239,0.015537365803387227,-0.00391542911529541,0.2,0.8,143.0,0.0,"{""42"": -0.036206960678100586, ""142"": -0.0060803890228271484, ""242"": -0.00391542911529541, ""342"": -0.0008807182312011719, ""442"": 0.002185821533203125}"
2773,dpp4_12,r0_b926,0,926,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,4,True,"[7, 8, 9, 12]","[{""center_atom"":7,""environment_radius"":0,""atom_indices"":[7],""fragment_smiles"":""C""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""C""},{""center_atom"":9,""environment_radius"":0,""atom_indices"":[9],""fragment_smiles"":""C""},{""center_atom"":12,""environment_radius"":0,""atom_indices"":[12],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C"", ""C""]",5,-0.00899813175201416,0.011977642298897672,-0.006892800331115723,0.2,0.8,150.8,0.0,"{""42"": -0.0291292667388916, ""142"": -0.000244140625, ""242"": -0.006892800331115723, ""342"": -0.009081602096557617, ""442"": 0.0003571510314941406}"
2773,dpp4_12,r3_b1893,3,1893,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 5, 15]","[{""center_atom"":2,""environment_radius"":3,""atom_indices"":[0,1,2,3,4,5,15],""fragment_smiles"":""cn(CC#CC)c""}]","[""cn(CC#CC)c""]",5,-0.009079194068908692,0.026085505334857748,0.006666660308837891,0.6,0.6,120.4,0.0,"{""42"": 0.00841212272644043, ""142"": 0.006666660308837891, ""242"": -0.0516284704208374, ""342"": -0.016955852508544922, ""442"": 0.008109569549560547}"
2773,dpp4_02,r1_b383,1,383,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,3.813603142857143,0.5411620419496759,7,10.1093/nar/gkw1074,1,False,"[1, 2, 3, 7]","[{""center_atom"":2,""environment_radius"":1,""atom_indices"":[1,2,3,7],""fragment_smiles"":""C[C@H](C)N""}]","[""C[C@H](C)N""]",5,-0.009099483489990234,0.017564301972506885,-0.017232894897460938,0.2,0.8,93.6,0.0,"{""42"": -0.018358707427978516, ""142"": -0.019389867782592773, ""242"": -0.012478113174438477, ""342"": -0.017232894897460938, ""442"": 0.02196216583251953}"
2773,dpp4_03,r3_b786,3,786,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,1,False,"[10, 11]","[{""center_atom"":11,""environment_radius"":1,""atom_indices"":[10,11],""fragment_smiles"":""CN""}]","[""CN""]",5,-0.009119939804077149,0.022749274622169354,-0.002354145050048828,0.4,0.6,77.6,0.0,"{""42"": 0.013590812683105469, ""142"": -0.027723312377929688, ""242"": -0.03804445266723633, ""342"": 0.008931398391723633, ""442"": -0.002354145050048828}"
2773,dpp4_05,r1_b1750,1,1750,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,3.39794,0.0,1,10.1093/nar/gkw1074,2,True,"[17, 19, 20, 21]","[{""center_atom"":19,""environment_radius"":1,""atom_indices"":[17,19,20],""fragment_smiles"":""ccc""},{""center_atom"":20,""environment_radius"":1,""atom_indices"":[19,20,21],""fragment_smiles"":""ccc""}]","[""ccc"", ""ccc""]",5,-0.00916147232055664,0.017200073375972385,-0.0071985721588134766,0.2,0.8,116.4,0.0,"{""42"": 0.012705326080322266, ""142"": -0.03318190574645996, ""242"": -0.0011806488037109375, ""342"": -0.0071985721588134766, ""442"": -0.016951560974121094}"
2773,dpp4_09,r1_b1476,1,1476,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,2,True,"[1, 2, 3]","[{""center_atom"":2,""environment_radius"":1,""atom_indices"":[1,2],""fragment_smiles"":""O=S""},{""center_atom"":3,""environment_radius"":1,""atom_indices"":[1,3],""fragment_smiles"":""O=S""}]","[""O=S"", ""O=S""]",5,-0.009182238578796386,0.02520089115924005,-0.006969451904296875,0.4,0.6,109.4,0.0,"{""42"": -0.043108463287353516, ""142"": -0.021526813507080078, ""242"": 0.0014119148254394531, ""342"": -0.006969451904296875, ""442"": 0.024281620979309082}"
2773,dpp4_10,r1_b1750,1,1750,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,2,True,"[23, 24, 25, 27, 28]","[{""center_atom"":24,""environment_radius"":1,""atom_indices"":[23,24,25],""fragment_smiles"":""ccc""},{""center_atom"":28,""environment_radius"":1,""atom_indices"":[23,27,28],""fragment_smiles"":""ccc""}]","[""ccc"", ""ccc""]",5,-0.009190177917480469,0.0046966922336665745,-0.007451534271240234,0.0,1.0,141.6,0.0,"{""42"": -0.0050432682037353516, ""142"": -0.013015270233154297, ""242"": -0.007451534271240234, ""342"": -0.0051577091217041016, ""442"": -0.01528310775756836}"
2773,dpp4_03,r2_b1013,2,1013,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,2,True,"[10, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[{""center_atom"":22,""environment_radius"":2,""atom_indices"":[10,12,13,18,19,20,21,22,23],""fragment_smiles"":""CC(C)(C)CC(O)(C)C""},{""center_atom"":23,""environment_radius"":2,""atom_indices"":[10,12,13,15,16,17,18,22,23],""fragment_smiles"":""CC(C)(C)CC(O)(C)C""}]","[""CC(C)(C)CC(O)(C)C"", ""CC(C)(C)CC(O)(C)C""]",5,-0.009194660186767577,0.014498873561487411,-0.01023244857788086,0.2,0.8,96.0,0.0,"{""42"": -0.01023244857788086, ""142"": -0.013422489166259766, ""242"": 0.013881206512451172, ""342"": -0.010012149810791016, ""442"": -0.026187419891357422}"
2773,dpp4_12,r1_b771,1,771,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[18, 31, 32, 33]","[{""center_atom"":31,""environment_radius"":1,""atom_indices"":[18,31,32,33],""fragment_smiles"":""nc(=O)n""}]","[""nc(=O)n""]",5,-0.009232521057128906,0.01314599338476519,-0.0011005401611328125,0.2,0.8,145.6,0.0,"{""42"": -0.029999494552612305, ""142"": -0.0011005401611328125, ""242"": -0.0007212162017822266, ""342"": -0.014684915542602539, ""442"": 0.00034356117248535156}"
2773,dpp4_11,r3_b1862,3,1862,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,2,True,"[6, 8, 9, 10, 11, 12, 15, 19, 20, 21]","[{""center_atom"":20,""environment_radius"":1,""atom_indices"":[15,19,20,21],""fragment_smiles"":""Cc(c)c""},{""center_atom"":10,""environment_radius"":2,""atom_indices"":[6,8,9,10,11,12],""fragment_smiles"":""CC[C@@H](N)CN""}]","[""Cc(c)c"", ""CC[C@@H](N)CN""]",5,-0.009259366989135742,0.01896148966411356,-0.002931356430053711,0.2,0.8,107.2,0.0,"{""42"": -0.0020706653594970703, ""142"": 0.014895915985107422, ""242"": -0.002931356430053711, ""342"": -0.03326082229614258, ""442"": -0.022929906845092773}"
2773,dpp4_10,r2_b470,2,470,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[8, 9, 10]","[{""center_atom"":9,""environment_radius"":1,""atom_indices"":[8,9,10],""fragment_smiles"":""CCN""}]","[""CCN""]",5,-0.009320735931396484,0.012021571342185124,-0.011565208435058594,0.2,0.8,134.8,0.0,"{""42"": 0.009706974029541016, ""142"": -0.019149303436279297, ""242"": -0.019513607025146484, ""342"": -0.011565208435058594, ""442"": -0.0060825347900390625}"
2773,dpp4_06,r1_b378,1,378,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,2,True,"[10, 11]","[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""n""},{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""n""}]","[""n"", ""n""]",5,-0.009327411651611328,0.0075964763218817405,-0.012334108352661133,0.0,1.0,116.0,0.0,"{""42"": -0.018106937408447266, ""142"": -0.0015859603881835938, ""242"": -0.012334108352661133, ""342"": -0.0011165142059326172, ""442"": -0.013493537902832031}"
2773,dpp4_10,r2_b1137,2,1137,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[10, 11, 12, 13, 14, 15, 18, 19]","[{""center_atom"":12,""environment_radius"":2,""atom_indices"":[10,11,12,13,14,15,18,19],""fragment_smiles"":""C[C@@H](C(=O)N(C)C)N""}]","[""C[C@@H](C(=O)N(C)C)N""]",5,-0.009346199035644532,0.021676218797451467,-0.004768848419189453,0.2,0.8,118.4,0.0,"{""42"": -0.004768848419189453, ""142"": -0.006080150604248047, ""242"": 0.01297450065612793, ""342"": -0.003278017044067383, ""442"": -0.0455784797668457}"
2773,dpp4_01,r2_b216,2,216,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,1,False,"[17, 19, 21, 22, 23, 24]","[{""center_atom"":22,""environment_radius"":2,""atom_indices"":[17,19,21,22,23,24],""fragment_smiles"":""cccc(F)c""}]","[""cccc(F)c""]",5,-0.009348440170288085,0.01608373872326907,-0.00200653076171875,0.4,0.6,95.0,0.0,"{""42"": -0.00200653076171875, ""142"": -0.032073259353637695, ""242"": 0.0016994476318359375, ""342"": 0.0057220458984375, ""442"": -0.020083904266357422}"
2773,dpp4_13,r3_b1862,3,1862,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,1.19382,0.0,1,10.1093/nar/gkw1074,1,False,"[8, 10, 11, 12, 13, 14]","[{""center_atom"":12,""environment_radius"":2,""atom_indices"":[8,10,11,12,13,14],""fragment_smiles"":""CCC(N)CN""}]","[""CCC(N)CN""]",5,-0.009380245208740234,0.012253177535249744,-0.014101743698120117,0.4,0.6,106.6,0.0,"{""42"": 0.0017559528350830078, ""142"": -0.02291107177734375, ""242"": 0.005264997482299805, ""342"": -0.014101743698120117, ""442"": -0.016909360885620117}"
2773,dpp4_11,r1_b875,1,875,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,1,False,"[2, 4, 5]","[{""center_atom"":4,""environment_radius"":1,""atom_indices"":[2,4,5],""fragment_smiles"":""ccc""}]","[""ccc""]",5,-0.009398508071899413,0.011413750945053949,-0.00797271728515625,0.0,1.0,116.2,0.0,"{""42"": -0.00916147232055664, ""142"": -0.0005545616149902344, ""242"": -0.00797271728515625, ""342"": -0.000766754150390625, ""442"": -0.02853703498840332}"
2773,dpp4_06,r3_b1928,3,1928,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,6,True,"[14, 15, 16, 22, 24, 27]","[{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""F""},{""center_atom"":15,""environment_radius"":0,""atom_indices"":[15],""fragment_smiles"":""F""},{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""F""},{""center_atom"":22,""environment_radius"":0,""atom_indices"":[22],""fragment_smiles"":""F""},{""center_atom"":24,""environment_radius"":0,""atom_indices"":[24],""fragment_smiles"":""F""},{""center_atom"":27,""environment_radius"":0,""atom_indices"":[27],""fragment_smiles"":""F""}]","[""F"", ""F"", ""F"", ""F"", ""F"", ""F""]",5,-0.009405851364135742,0.02025156120489644,-0.017728090286254883,0.4,0.6,107.4,0.0,"{""42"": 0.020545244216918945, ""142"": 0.0009284019470214844, ""242"": -0.020069599151611328, ""342"": -0.017728090286254883, ""442"": -0.03070521354675293}"
2773,dpp4_10,r2_b550,2,550,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 22, 29]","[{""center_atom"":2,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,22,29],""fragment_smiles"":""Cc(n)cc(N)n""}]","[""Cc(n)cc(N)n""]",5,-0.009418058395385741,0.007994250070507422,-0.01130533218383789,0.2,0.8,136.0,0.0,"{""42"": 0.0012040138244628906, ""142"": -0.0051386356353759766, ""242"": -0.01130533218383789, ""342"": -0.020182132720947266, ""442"": -0.011668205261230469}"
2773,dpp4_09,r3_b1410,3,1410,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,1,False,"[16, 17, 18, 19, 20, 21]","[{""center_atom"":19,""environment_radius"":2,""atom_indices"":[16,17,18,19,20,21],""fragment_smiles"":""cccc(F)c""}]","[""cccc(F)c""]",5,-0.009443163871765137,0.017721691544163462,-0.006055355072021484,0.4,0.6,114.2,0.0,"{""42"": 0.0018782615661621094, ""142"": -0.03169214725494385, ""242"": -0.02289450168609619, ""342"": -0.006055355072021484, ""442"": 0.01154792308807373}"
2773,dpp4_12,r0_b1171,0,1171,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,[11],"[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""N""}]","[""N""]",5,-0.009471821784973144,0.016604829683873133,-0.0012345314025878906,0.2,0.8,138.4,0.0,"{""42"": -0.03517794609069824, ""142"": -0.0012345314025878906, ""242"": -0.0003198385238647461, ""342"": 0.005997657775878906, ""442"": -0.01662445068359375}"
2773,dpp4_12,r2_b501,2,501,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[4, 5, 13, 14, 15, 16, 31, 33, 34]","[{""center_atom"":14,""environment_radius"":2,""atom_indices"":[4,5,13,14,15,16,31,33,34],""fragment_smiles"":""cnc(c(c)n)n(C)c""}]","[""cnc(c(c)n)n(C)c""]",5,-0.009475255012512207,0.01762726350367102,-0.004456043243408203,0.2,0.8,135.0,0.0,"{""42"": -0.01953721046447754, ""142"": 0.011396408081054688, ""242"": -0.0007232427597045898, ""342"": -0.004456043243408203, ""442"": -0.03405618667602539}"
2773,dpp4_15,r2_b194,2,194,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,2.640165,0.0,1,10.1093/nar/gkw1074,1,False,"[1, 2, 3, 9, 10, 11, 12, 13]","[{""center_atom"":11,""environment_radius"":2,""atom_indices"":[1,2,3,9,10,11,12,13],""fragment_smiles"":""ccc(C#N)c(O)c""}]","[""ccc(C#N)c(O)c""]",5,-0.009487223625183106,0.00724135744020404,-0.0082855224609375,0.0,1.0,117.4,0.0,"{""42"": -0.0082855224609375, ""142"": -0.0013010501861572266, ""242"": -0.013989686965942383, ""342"": -0.004544615745544434, ""442"": -0.019315242767333984}"
2773,dpp4_14,r3_b771,3,771,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,1,False,"[19, 29, 30, 31]","[{""center_atom"":29,""environment_radius"":1,""atom_indices"":[19,29,30,31],""fragment_smiles"":""nc(=O)n""}]","[""nc(=O)n""]",5,-0.009494590759277343,0.011705736982945667,-0.015082359313964844,0.2,0.8,145.2,0.0,"{""42"": -0.017737388610839844, ""142"": -0.01643204689025879, ""242"": 0.010510921478271484, ""342"": -0.015082359313964844, ""442"": -0.008732080459594727}"
2773,dpp4_09,r1_b935,1,935,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,2,True,"[4, 10]","[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""n""},{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""N""}]","[""n"", ""N""]",5,-0.009498500823974609,0.018542458027878277,0.000194549560546875,0.6,0.6,110.4,0.0,"{""42"": -0.014577627182006836, ""142"": 0.00419306755065918, ""242"": 0.000194549560546875, ""342"": 0.0025682449340820312, ""442"": -0.0398707389831543}"
2773,dpp4_03,r2_b689,2,689,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,1,False,"[15, 16, 17, 18, 19, 20, 21, 22, 23]","[{""center_atom"":18,""environment_radius"":2,""atom_indices"":[15,16,17,18,19,20,21,22,23],""fragment_smiles"":""CC(O)(C)CC(O)(C)C""}]","[""CC(O)(C)CC(O)(C)C""]",5,-0.009515190124511718,0.011420811934221531,-0.004285335540771484,0.2,0.8,94.0,0.0,"{""42"": -0.004285335540771484, ""142"": -0.022812604904174805, ""242"": 0.0010154247283935547, ""342"": -0.0006561279296875, ""442"": -0.02083730697631836}"
2773,dpp4_05,r2_b1034,2,1034,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,3.39794,0.0,1,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 5, 24]","[{""center_atom"":2,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,5,24],""fragment_smiles"":""ccc(=O)n(C)c""}]","[""ccc(=O)n(C)c""]",5,-0.009551763534545898,0.00849818234530893,-0.011208295822143555,0.0,1.0,126.4,0.0,"{""42"": -0.020574569702148438, ""142"": -0.0013065338134765625, ""242"": -0.011208295822143555, ""342"": -0.0007462501525878906, ""442"": -0.013923168182373047}"
2773,dpp4_05,r3_b281,3,281,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,3.39794,0.0,1,10.1093/nar/gkw1074,1,False,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[{""center_atom"":16,""environment_radius"":3,""atom_indices"":[13,14,15,16,17,18,19,20,21,22],""fragment_smiles"":""Cc1ccc(F)cc1Cn""}]","[""Cc1ccc(F)cc1Cn""]",5,-0.00955195426940918,0.0069409189757346805,-0.010040760040283203,0.2,0.8,127.6,0.0,"{""42"": -0.010040760040283203, ""142"": 0.0015156269073486328, ""242"": -0.016984939575195312, ""342"": -0.008913755416870117, ""442"": -0.013335943222045898}"
2773,dpp4_02,r3_b1689,3,1689,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,3.813603142857143,0.5411620419496759,7,10.1093/nar/gkw1074,1,False,"[4, 5, 6, 7]","[{""center_atom"":6,""environment_radius"":1,""atom_indices"":[4,5,6,7],""fragment_smiles"":""C[C@@H](C)N""}]","[""C[C@@H](C)N""]",5,-0.009557247161865234,0.01968748470946866,-0.016373634338378906,0.4,0.6,90.0,0.0,"{""42"": -0.023451566696166992, ""142"": -0.028978347778320312, ""242"": 0.018521547317504883, ""342"": -0.016373634338378906, ""442"": 0.0024957656860351562}"
2773,dpp4_08,r3_b203,3,203,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,1,False,"[4, 6, 7, 8, 9, 10]","[{""center_atom"":8,""environment_radius"":2,""atom_indices"":[4,6,7,8,9,10],""fragment_smiles"":""cccc(c)c""}]","[""cccc(c)c""]",5,-0.009557294845581054,0.013907542268648201,-0.01572442054748535,0.4,0.6,111.2,0.0,"{""42"": -0.024362564086914062, ""142"": -0.018268585205078125, ""242"": 0.005318641662597656, ""342"": -0.01572442054748535, ""442"": 0.005250453948974609}"
2773,dpp4_08,r1_b1057,1,1057,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,2,True,"[0, 13]","[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""C""},{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,-0.009574580192565917,0.016072832235745644,-0.015471816062927246,0.2,0.8,109.2,0.0,"{""42"": 0.01758098602294922, ""142"": -0.024413108825683594, ""242"": -0.009594440460205078, ""342"": -0.01597452163696289, ""442"": -0.015471816062927246}"
2773,dpp4_06,r2_b786,2,786,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,1,False,"[0, 1]","[{""center_atom"":0,""environment_radius"":1,""atom_indices"":[0,1],""fragment_smiles"":""CN""}]","[""CN""]",5,-0.009635066986083985,0.011893418553216144,-0.00977635383605957,0.4,0.6,112.8,0.0,"{""42"": -0.01101064682006836, ""142"": 0.0003571510314941406, ""242"": -0.00977635383605957, ""342"": 0.0007584095001220703, ""442"": -0.028503894805908203}"
2773,dpp4_08,r3_b249,3,249,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 11]","[{""center_atom"":1,""environment_radius"":2,""atom_indices"":[0,1,2,3,11],""fragment_smiles"":""cc(OC)c""}]","[""cc(OC)c""]",5,-0.009646844863891602,0.023911946447837933,-0.013441085815429688,0.4,0.6,100.8,0.0,"{""42"": 0.01609325408935547, ""142"": -0.013441085815429688, ""242"": -0.04166436195373535, ""342"": -0.02095627784729004, ""442"": 0.011734247207641602}"
