dataset,protocol,variant,run,epoch,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,val_mse,val_rmse,val_mae,val_r2,val_pearson,val_spearman,drug_gate_mean,drug_gate_std,joint_gate_mean,joint_gate_std,gradient_norm_mean_before_clip,gradient_norm_max_before_clip,gradient_clip_norm,epoch_duration_sec,validation_duration_sec,configured_concurrency,lr,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,effective_drug_gate_mean,effective_joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,drug_availability_fraction,joint_availability_fraction,joint_attention_confidence_mean,drug_prediction_shift_mean,joint_prediction_shift_mean,protein_expert0_mean,drug_expert0_mean,protein_expert1_mean,drug_expert1_mean,protein_expert2_mean,drug_expert2_mean,protein_expert3_mean,drug_expert3_mean
2773,protein_cold,without_joint,1,28,True,True,0.07007226434567013,0.09895064597076118,0.624010443687439,0.7899433374404907,0.6107991933822632,-0.3782972711492383,0.3677940249123179,0.3633297232324704,0.30249374033956394,1.4311024028466554e-05,0.300000011889706,0.0,5.61040224886615,12.918950080871582,5.0,0.7481014039367437,0.01947454921901226,5,5.9260857797183374e-05,0.0284530691414166,0.0004253126035962545,0.0,0.0,0.30249374033956394,0.0,0.30412206954516435,9.999999746235333e-05,1.0,0.0,0.030302350467384144,0.31200829521407003,0.0,0.013522939540879023,0.03594713051197977,0.04841754847387171,0.3632004329707374,0.036518730562728634,0.29942675171378025,0.9015407871987696,0.3014256950446359
2773,protein_cold,without_joint,1,29,True,True,0.06415178408800401,0.09276812072041274,0.6723415851593018,0.8199644088745117,0.6308932900428772,-0.48504987741366046,0.3770366907450663,0.3800872986553226,0.30259339206189995,2.2893612330146958e-05,0.300000011889706,0.0,5.051939645945058,10.759909629821777,5.0,0.7277874425053596,0.020304976031184196,5,5.9260857797183374e-05,0.028210082023578706,0.0004062546872838282,0.0,0.0,0.30259339206189995,0.0,0.3042679842134119,9.999999746235333e-05,1.0,0.0,0.030004420163058185,0.31467249756898474,0.0,0.014765749931835017,0.03736415116683296,0.053182263097068666,0.38767122185748554,0.04344506635910682,0.2977145391337343,0.8886069252329887,0.27725008559389347
2773,protein_cold,without_joint,1,30,True,True,0.06503001683830216,0.09360816065493274,0.6397689580917358,0.7998555898666382,0.6171185970306396,-0.41310425749295554,0.3792066079179766,0.3838596128379406,0.3027012696623365,2.7459013710132214e-05,0.300000011889706,0.0,5.101851037186812,11.86158275604248,5.0,0.7608010955154896,0.021950121968984604,5,5.9260857797183374e-05,0.028176282414939156,0.00040186195541124436,0.0,0.0,0.3027012696623365,0.0,0.30442318684021924,9.999999746235333e-05,1.0,0.0,0.02973358415071099,0.31188169582281017,0.0,0.01595319928518448,0.04068272334858658,0.056869209967963415,0.34753320752918687,0.046166843928361574,0.29437437002542693,0.8810107459442474,0.31740970621563613
2773,protein_cold,without_joint,1,31,True,True,0.061301950866823864,0.0897282158332448,0.6349446177482605,0.7968341112136841,0.6105028986930847,-0.40244838578117337,0.36500425070896625,0.3647882676988329,0.30279074819254087,2.847450197391576e-05,0.300000011889706,0.0,5.124954171552903,12.246538162231445,5.0,0.7440317515283823,0.024380831979215145,5,5.9260857797183374e-05,0.028037128211894292,0.0003891364239870228,0.0,0.0,0.30279074819254087,0.0,0.3045496393586404,9.999999746235333e-05,1.0,0.0,0.029510304714260832,0.31523671107744283,0.0,0.015241989513664985,0.034634476747108164,0.04954570597413324,0.362798816686903,0.051682168491976994,0.30053725624783867,0.883530140672447,0.30202945781166235
2773,protein_cold,without_joint,1,32,True,True,0.05904743841114064,0.08754824072263077,0.6417911052703857,0.8011186718940735,0.6092665791511536,-0.417570674550636,0.3732345246400368,0.37051266086681567,0.302876936571332,1.8700419275506262e-05,0.300000011889706,0.0,4.813087724652697,10.020453453063965,5.0,0.7339056879281998,0.020887207239866257,5,5.9260857797183374e-05,0.02811976718814383,0.00038103499263061544,0.0,0.0,0.302876936571332,0.0,0.30467845283296485,9.999999746235333e-05,1.0,0.0,0.02973386415828267,0.31601637355190976,0.0,0.013835236875095438,0.035941679231654665,0.04754635474643138,0.3406537017502542,0.04219392658591333,0.3097665391085721,0.8964244868506805,0.3136380756631954
2773,protein_cold,without_joint,2,1,False,False,0.8156302886024204,0.8971933163917146,0.4589864909648895,0.6774854063987732,0.5591362714767456,-0.013796823738959407,0.27998607677884607,0.2860870386514281,0.300000011889706,0.0,0.300000011889706,0.0,6.558176380605083,39.589473724365234,5.0,2.054536283016205,0.02315288782119751,5,5.9260857797183374e-05,0.08156303070864171,0.0,0.0,0.0,0.0,0.0,9.999999746235333e-05,9.999999746235333e-05,0.0,0.0,0.02814582244709189,0.0,0.0,0.07050384895660416,0.26399959126587874,0.1926659228852933,0.22364490702865386,0.2481886030429942,0.2849001552248076,0.4886416299858913,0.2274553579707118
2773,protein_cold,without_joint,2,2,False,False,0.4779883907564402,0.5257872239715332,0.6001980304718018,0.7747244834899902,0.6286284923553467,-0.32570106866536386,0.2982426178817752,0.2755906382443686,0.300000011889706,0.0,0.300000011889706,0.0,9.977192981634046,30.912639617919922,5.0,0.6540732448920608,0.02105774823576212,5,5.9260857797183374e-05,0.04779883985387648,0.0,0.0,0.0,0.0,0.0,9.999999746235333e-05,9.999999746235333e-05,0.0,0.0,0.02783992878737532,0.0,0.0,0.02554238073609773,0.26399959126587874,0.12122913353601758,0.22364490453081645,0.037962453099306244,0.28490015372610517,0.8152660212009724,0.22745535447373946
2773,protein_cold,without_joint,2,3,False,False,0.3846235726752663,0.4230859294619593,0.4348955452442169,0.6594660878181458,0.5529524683952332,0.039414559316096276,0.3100684429896797,0.2676882614500591,0.300000011889706,0.0,0.300000011889706,0.0,12.931881590686336,35.080543518066406,5.0,0.709028915502131,0.022297482937574387,5,5.9260857797183374e-05,0.03846235814781917,0.0,0.0,0.0,0.0,0.0,9.999999746235333e-05,9.999999746235333e-05,0.0,0.0,0.02784806249527609,0.0,0.0,0.02057679346433293,0.26399958776890636,0.09030038639785982,0.22364490652908636,0.03060041802787481,0.2849001517278352,0.8585224001741084,0.22745535347460452
2773,protein_cold,without_joint,2,4,False,False,0.3242769144385694,0.3567046018374909,0.6154518723487854,0.7845073938369751,0.6391676068305969,-0.3593934221139603,0.3028077911329171,0.2531487584702836,0.300000011889706,0.0,0.300000011889706,0.0,9.100137466782359,23.149656295776367,5.0,0.7254286268725991,0.024518650025129318,5,5.9260857797183374e-05,0.03242769183063145,0.0,0.0,0.0,0.0,0.0,9.999999746235333e-05,9.999999746235333e-05,0.0,0.0,0.027935367782057238,0.0,0.0,0.017336074096985423,0.263999585271069,0.07482284897593942,0.22364490503038392,0.033127228710400365,0.2849001512282678,0.8747138457500604,0.22745535347460452
2773,protein_cold,without_joint,2,5,False,False,0.3119275479681396,0.34312030303034874,0.5611174702644348,0.7490777373313904,0.6124786734580994,-0.23938099140164293,0.31058555130797194,0.2581485194202605,0.300000011889706,0.0,0.300000011889706,0.0,8.276505024162121,20.848995208740234,5.0,0.761178963817656,0.021924855187535286,5,5.9260857797183374e-05,0.031192755395904645,0.0,0.0,0.0,0.0,0.0,9.999999746235333e-05,9.999999746235333e-05,0.0,0.0,0.02780778561667537,0.0,0.0,0.015482977024855696,0.2639995872693389,0.052345832959090684,0.2236449035316815,0.03493957565741242,0.2849001507287003,0.8972316160446815,0.22745535497330696
2773,protein_cold,without_joint,2,6,True,False,0.3359282142192422,0.37161451190975464,0.5936987996101379,0.7705185413360596,0.6434175372123718,-0.3113457314933743,0.31332355551912683,0.2960741215471749,0.300000011889706,0.0,0.300000011889706,0.0,16.42571475057467,29.796342849731445,5.0,0.7505413210019469,0.022149015218019485,5,5.9260857797183374e-05,0.03465944713478222,0.0010268479620895387,0.0,0.0,0.300000011889706,0.0,0.299956266763886,9.999999746235333e-05,1.0,0.0,0.027618916887709954,0.12280913957942526,0.0,0.016793752478454174,0.06829093656594869,0.043493671964262716,0.13519231295198467,0.04545702954247836,0.7029447070961538,0.8942555407069003,0.09357204082562949
2773,protein_cold,without_joint,2,7,True,False,0.24232302725533655,0.272801254122216,0.5745559930801392,0.7579947113990784,0.615134596824646,-0.2690635749035595,0.31630428586976783,0.2869155759004655,0.300000011889706,0.0,0.300000011889706,0.0,7.271756629783986,18.07801628112793,5.0,0.7491805488243699,0.024653463624417782,5,5.9260857797183374e-05,0.029562631392663158,0.0009155968803475279,0.0,0.0,0.300000011889706,0.0,0.29993913309807674,9.999999746235333e-05,1.0,0.0,0.027089282565868733,0.16995573418498852,0.0,0.014115758876390891,0.04293733195149505,0.04539659436677001,0.15202898002532592,0.03349969866639223,0.7101830851663277,0.9069879510878518,0.09485060104591925
2773,protein_cold,without_joint,2,8,True,False,0.21506312434088815,0.24626850059295963,0.5847564339637756,0.7646936774253845,0.6113148927688599,-0.29159395700324664,0.3356793409123231,0.3007371335710225,0.300000011889706,0.0,0.300000011889706,0.0,10.140104300317619,25.110549926757812,5.0,0.7029090467840433,0.024211724288761616,5,5.9260857797183374e-05,0.03025445794406644,0.0009509184297258127,0.0,0.0,0.300000011889706,0.0,0.3000021075752782,9.999999746235333e-05,1.0,0.0,0.027026532269573262,0.20495336401706093,0.0,0.012097384837237,0.04687209526489641,0.034457820819397134,0.06539425979802095,0.02435617162145951,0.7481672088159448,0.9290886225033456,0.13956644174127195
2773,protein_cold,without_joint,2,9,True,False,0.22280325917375843,0.2570827874979965,0.5754443407058716,0.7585805058479309,0.5976602435112,-0.2710256861087621,0.3387538424246337,0.3052473414560375,0.300000011889706,0.0,0.300000011889706,0.0,16.246289450564017,41.179283142089844,5.0,0.7234218725934625,0.020102336071431637,5,5.9260857797183374e-05,0.03335787676325514,0.0009216528678348999,0.0,0.0,0.300000011889706,0.0,0.30007564390810954,9.999999746235333e-05,1.0,0.0,0.02694298679008104,0.21456210484612107,0.0,0.01277854350176452,0.03493028782374451,0.03903368763301684,0.061520271740888914,0.02537490098872317,0.7772044925679706,0.922812852015228,0.12634494405819396
2773,protein_cold,without_joint,2,10,True,False,0.18096014525548146,0.21247281296878287,0.613166868686676,0.7830497026443481,0.6385451555252075,-0.3543462419676713,0.3442981665395962,0.3156205625609085,0.300000011889706,0.0,0.300000011889706,0.0,9.858553697826851,25.57500648498535,5.0,0.7498652534559369,0.022698155604302883,5,5.9260857797183374e-05,0.03066384862677129,0.0008488187527431847,0.0,0.0,0.300000011889706,0.0,0.30018549430051855,9.999999746235333e-05,1.0,0.0,0.02690113333896419,0.24337420605938742,0.0,0.011029379273535008,0.03839108343209316,0.03416774552676489,0.06843755306405756,0.02251155829791813,0.7427886415364668,0.9322913176355218,0.15038272109313933
2773,protein_cold,without_joint,2,11,True,True,0.1619975421989445,0.1916622971601671,0.7098768353462219,0.8425418734550476,0.6894181370735168,-0.5679566202253756,0.35406990596907406,0.33473367205660465,0.30014318143465935,8.634160552153938e-05,0.300000011889706,0.0,8.149026723480025,19.070947647094727,5.0,0.7190623544156551,0.02054178062826395,5,5.9260857797183374e-05,0.02898196812334674,0.0006827869308739706,0.0,0.0,0.30014318143465935,0.0,0.3004261414501416,9.999999746235333e-05,1.0,0.0,0.026769236284378876,0.22376966551375552,0.0,0.009693295044571771,0.03735630158793558,0.033338520900312675,0.06740152854579727,0.01926867165073417,0.7411968177247884,0.9376995252526324,0.15404534951874946
2773,protein_cold,without_joint,2,12,True,True,0.15284478110190522,0.18277624525001002,0.6186561584472656,0.7865470051765442,0.6396289467811584,-0.36647084717421374,0.34643985044663084,0.3334109755332773,0.3003926139779588,3.673741487417884e-05,0.300000011889706,0.0,6.3439712178463585,15.28276538848877,5.0,0.6955720139667392,0.022387892939150333,5,5.9260857797183374e-05,0.029164488749815694,0.000766976222679099,0.0,0.0,0.3003926139779588,0.0,0.3008082236464327,9.999999746235333e-05,1.0,0.0,0.026766748937903553,0.2525613049426711,0.0,0.009273000041997638,0.040144006889986705,0.030716155385896133,0.06398991317009664,0.01703861457256199,0.7393518390925284,0.9429722341834219,0.15651425021427848
2773,protein_cold,without_joint,2,13,True,True,0.14097774544737612,0.1700866303405192,0.6662754416465759,0.8162569999694824,0.6472615003585815,-0.4716511180965177,0.3636953763131273,0.3455787413284258,0.3005531874547272,4.844235438429549e-05,0.300000011889706,0.0,7.288373299953887,19.211816787719727,5.0,0.7294994527474046,0.022178521379828453,5,5.9260857797183374e-05,0.028429558938744805,0.0006793244420358059,0.0,0.0,0.3005531874547272,0.0,0.30107790765617454,9.999999746235333e-05,1.0,0.0,0.02678057378096503,0.25392905925193215,0.0,0.00824857459073294,0.023212085443369813,0.027411491037851357,0.061289504412395786,0.014872665084301332,0.7352590206220176,0.9494672788257309,0.18023938518222432
2773,protein_cold,without_joint,2,14,True,True,0.13415163476751887,0.16334613822029798,0.6017020344734192,0.7756945490837097,0.6192206144332886,-0.32902300008688656,0.3753450882927089,0.36905746739825623,0.300692030745317,4.69776898179244e-05,0.300000011889706,0.0,6.315380134777351,23.164743423461914,5.0,0.7464820966124535,0.023353575728833675,5,5.9260857797183374e-05,0.028561931807936144,0.0006325720163017576,0.0,0.0,0.300692030745317,0.0,0.3013027829609347,9.999999746235333e-05,1.0,0.0,0.026894693227261384,0.2531757219853109,0.0,0.008355077475137645,0.030266361438897094,0.028751427181857366,0.06481605377916642,0.014640706224926109,0.7639584768624004,0.9482527883218932,0.14095910273652354
2773,protein_cold,without_joint,2,15,True,True,0.12554827274734154,0.15491102808367338,0.6618118286132812,0.8135181665420532,0.632670521736145,-0.4617918372654184,0.3593862598422955,0.34539758809354787,0.3008689595617631,5.082609481079447e-05,0.300000011889706,0.0,5.86065490861536,13.6221923828125,5.0,0.7203876422718167,0.023290086537599564,5,5.9260857797183374e-05,0.02875021381246101,0.0006125410905149567,0.0,0.0,0.3008689595617631,0.0,0.3015837212268316,9.999999746235333e-05,1.0,0.0,0.026575052344780307,0.2634900324378356,0.0,0.007619125203601723,0.03996079644962029,0.027639580122646452,0.07279226341567281,0.01388601978266033,0.7210594564910457,0.9508552751096523,0.16618749269832173
2773,protein_cold,without_joint,2,16,True,True,0.12431123289155235,0.15400281047371434,0.5976892709732056,0.773103654384613,0.6217997670173645,-0.3201596200936834,0.3782790796666326,0.35599891420388613,0.3010589850392249,4.072234154796428e-05,0.300000011889706,0.0,6.625367483335868,17.607847213745117,5.0,0.7887764489278197,0.026472394354641438,5,5.9260857797183374e-05,0.02900153258205584,0.0006900438146090995,0.0,0.0,0.3010589850392249,0.0,0.30187701129863376,9.999999746235333e-05,1.0,0.0,0.026602961243978655,0.2772566918742288,0.0,0.008065250967109684,0.029530340367552498,0.029553590050662857,0.05269885287976752,0.014528474488016072,0.7689351061365878,0.9478526847283837,0.1488357009907678
2773,protein_cold,without_joint,2,17,True,True,0.1226519048565217,0.15289768371330997,0.5432130098342896,0.7370298504829407,0.5664130449295044,-0.19983414996069482,0.3822824750039485,0.3639881870979202,0.3012038176443141,3.996261737551548e-05,0.300000011889706,0.0,8.203780714038032,19.427120208740234,5.0,0.7707681301981211,0.02420674543827772,5,5.9260857797183374e-05,0.029617511217993175,0.000628267603852206,0.0,0.0,0.3012038176443141,0.0,0.30210155588972315,9.999999746235333e-05,1.0,0.0,0.02646217650927568,0.2749128931164429,0.0,0.008489651227884108,0.0312207234723834,0.03291714210170548,0.05141234635182736,0.01513143716650274,0.7477535909230076,0.9434617723451977,0.16961333313308005
2773,protein_cold,without_joint,2,18,True,True,0.12388204481899583,0.15425354892543125,0.6037473678588867,0.7770118117332458,0.6215230822563171,-0.3335407828170547,0.3717811122363221,0.36054018700764723,0.30134042287260027,3.376297083182107e-05,0.300000011889706,0.0,8.949136611614756,17.358095169067383,5.0,0.7499112589284778,0.025152107700705528,5,5.9260857797183374e-05,0.02975573858091068,0.0006157653237036354,0.0,0.0,0.30134042287260027,0.0,0.30231408987949504,9.999999746235333e-05,1.0,0.0,0.026176671135044648,0.2748097074537642,0.0,0.008895590144217857,0.04306633270117798,0.03591824689418499,0.07850959714386961,0.016037594841187258,0.7075857499184066,0.9391485706806932,0.170838319050073
2773,protein_cold,without_joint,2,19,True,True,0.11076823430357334,0.14093452439125825,0.6273072361946106,0.7920272946357727,0.6281116604804993,-0.38557908912591343,0.3763130084550567,0.3663263407792602,0.30149043599244124,5.748409889018433e-05,0.300000011889706,0.0,7.62396742974107,17.924144744873047,5.0,0.7078363187611103,0.021045906469225883,5,5.9260857797183374e-05,0.02961618451312801,0.0005501056813979849,0.0,0.0,0.30149043599244124,0.0,0.3025383846868452,9.999999746235333e-05,1.0,0.0,0.026265926983045494,0.27853648533928516,0.0,0.008227604012516794,0.036597431736382094,0.03112953080126851,0.06188471108721837,0.014744640146018699,0.7366968077973834,0.9458982208875414,0.1648210462567193
2773,protein_cold,without_joint,2,20,True,True,0.10056238758659225,0.1296655091785398,0.5756569504737854,0.7587205767631531,0.5936180949211121,-0.27149548045661653,0.39047130405263675,0.38184787137754117,0.3016344493068657,3.3039675683303864e-05,0.300000011889706,0.0,5.096098609093036,11.1012601852417,5.0,0.7064877590164542,0.02253670245409012,5,5.9260857797183374e-05,0.028525079774678597,0.0005780408264275869,0.0,0.0,0.3016344493068657,0.0,0.3027561411550371,9.999999746235333e-05,1.0,0.0,0.026418731623510217,0.29037420483644627,0.0,0.008187944318312759,0.03282828172380978,0.034029858096099264,0.0535076029204523,0.013927976894028965,0.7436209429365731,0.943854224563207,0.17004317273139455
2773,protein_cold,without_joint,2,21,True,True,0.09565187646041932,0.12481562144987991,0.5867467522621155,0.7659939527511597,0.5921171307563782,-0.29599016322570404,0.3799973706666269,0.37570806876402263,0.30177410939028276,4.2299797994680436e-05,0.300000011889706,0.0,5.813551309284832,14.337165832519531,5.0,0.6784622315317392,0.019519262947142124,5,5.9260857797183374e-05,0.028600775714302137,0.0005629694081304791,0.0,0.0,0.30177410939028276,0.0,0.3029620558757192,9.999999746235333e-05,1.0,0.0,0.026485766335392947,0.29106063203327065,0.0,0.007906136227378426,0.037297019289075674,0.03308252778710215,0.05780085260921776,0.013343665442459242,0.7378698961468753,0.9456676704962257,0.16703223182993948
2773,protein_cold,without_joint,2,22,True,True,0.0956856352947906,0.1249288988361626,0.6685020923614502,0.817619800567627,0.634139895439148,-0.47656927060872034,0.3739468644127041,0.369773226587248,0.30188964635929927,4.385696253438766e-05,0.300000011889706,0.0,5.89105316929445,15.90995979309082,5.0,0.6209261193871498,0.02139002177864313,5,5.9260857797183374e-05,0.028708625987812198,0.0005346373420424814,0.0,0.0,0.30188964635929927,0.0,0.3031406092856054,9.999999746235333e-05,1.0,0.0,0.026439621599636007,0.2862450338396619,0.0,0.007705561508365549,0.03783750658949487,0.032019843350785636,0.059256664928558175,0.013319628784455449,0.7509994067216557,0.9469549679643762,0.15190642438302057
2773,protein_cold,without_joint,2,23,True,True,0.08600309381877146,0.1148562050259132,0.5196930170059204,0.720897376537323,0.5609521269798279,-0.14788372898848023,0.3884557593388227,0.3807776877011776,0.3020281854132946,2.7960433303456212e-05,0.300000011889706,0.0,5.7308624018044165,16.324657440185547,5.0,0.6664145942777395,0.019152975641191006,5,5.9260857797183374e-05,0.028353541880658684,0.0004995690030021415,0.0,0.0,0.3020281854132946,0.0,0.30334254844829384,9.999999746235333e-05,1.0,0.0,0.026255073067778502,0.3044316255340656,0.0,0.007236150233392131,0.043136642452557716,0.028032738229502804,0.0759135966153592,0.013086323153604194,0.6796466353802608,0.9516447855578223,0.2013031188701072
2773,protein_cold,without_joint,2,24,True,True,0.08657012414626265,0.11582360930658873,0.5837270617485046,0.7640203237533569,0.5780549645423889,-0.28932033525076184,0.3970652754950925,0.38157833802005103,0.30214198488662103,4.1915209204672236e-05,0.300000011889706,0.0,5.666353929848369,11.868825912475586,5.0,0.6740692714229226,0.020756712183356285,5,5.9260857797183374e-05,0.028725278128139506,0.0005282059265611642,0.0,0.0,0.30214198488662103,0.0,0.3035115920916598,9.999999746235333e-05,1.0,0.0,0.026170773865853134,0.2952002784605111,0.0,0.00848301466127039,0.03435631439035135,0.040207798035123574,0.05099671869892422,0.014924940574600035,0.7453853793016836,0.9363842480091477,0.1692615861727843
2773,protein_cold,without_joint,2,25,True,True,0.08490547489017763,0.11416380328305296,0.5535366535186768,0.7440004348754883,0.5777891278266907,-0.22263667285400057,0.38728361552685364,0.3825963632456893,0.30227976659631905,2.537512790473209e-05,0.300000011889706,0.0,7.602955840656806,15.711637496948242,5.0,0.6592418793588877,0.023778872564435005,5,5.9260857797183374e-05,0.0287513374060689,0.0005069913507491397,0.0,0.0,0.30227976659631905,0.0,0.3037098264619279,9.999999746235333e-05,1.0,0.0,0.026163190681313644,0.3042901385323798,0.0,0.00671659652758419,0.04322144409447456,0.02071340578023272,0.06948920567663881,0.01238137240057656,0.6894169083560806,0.9601886223722591,0.19787243987453615
2773,protein_cold,without_joint,2,26,True,True,0.0773410116887767,0.10634153307795587,0.6502723693847656,0.8063946962356567,0.6353986263275146,-0.43630386204286076,0.377772583163022,0.38018742226913343,0.3023846068264865,4.588315872509952e-05,0.300000011889706,0.0,6.384583725986711,14.2064847946167,5.0,0.6644694646820426,0.019501950591802597,5,5.9260857797183374e-05,0.028533385672366015,0.0004671361961954743,0.0,0.0,0.3023846068264865,0.0,0.30386160005756296,9.999999746235333e-05,1.0,0.0,0.026174119094580863,0.2992118592659424,0.0,0.006848995647485373,0.03712782964711417,0.02057189645412519,0.06660894388425656,0.011991824699110108,0.7230374819324428,0.9605872932062404,0.17322574853272635
2773,protein_cold,without_joint,2,27,True,True,0.07575822278911871,0.1044913519265578,0.5777280926704407,0.7600842714309692,0.5791637897491455,-0.27607008068474936,0.37996102870274834,0.3718338102963092,0.3025119675585835,3.6533518543113685e-05,0.300000011889706,0.0,6.7280793502232115,14.69579792022705,5.0,0.6288733575493097,0.019309498369693756,5,5.9260857797183374e-05,0.028281319895227457,0.00045180995988251224,0.0,0.0,0.3025119675585835,0.0,0.30404674376162516,9.999999746235333e-05,1.0,0.0,0.025961254578475992,0.30649252672230404,0.0,0.006862090575626347,0.0296900170582511,0.02238267219897151,0.05898029433300884,0.011916135542676235,0.7110183400093666,0.9588390887876403,0.2003113535326023
2773,protein_cold,without_joint,2,28,True,True,0.07212780560027747,0.10116677073641807,0.6156626343727112,0.7846417427062988,0.596342921257019,-0.359858892100708,0.3731625069546056,0.3658183855795433,0.3026235709332745,4.684340078045962e-05,0.300000011889706,0.0,6.638851513970017,11.8244047164917,5.0,0.6206772327423096,0.020367332734167576,5,5.9260857797183374e-05,0.02859628908023933,0.00044267635200111194,0.0,0.0,0.3026235709332745,0.0,0.30420566017306744,9.999999746235333e-05,1.0,0.0,0.025662580917742067,0.30548466681934516,0.0,0.006566365892940819,0.03398719909242337,0.021329836860384973,0.05863185051288075,0.01108828176060792,0.7190916322175591,0.9610155144557083,0.18828931411815103
2773,protein_cold,without_joint,2,29,True,True,0.0695114006342502,0.09871264012806574,0.6812157034873962,0.8253579139709473,0.6425454020500183,-0.504650688854585,0.36481356985523655,0.36738889091248356,0.30273244267299326,2.68737810007122e-05,0.300000011889706,0.0,6.488571798695264,14.506319999694824,5.0,0.6219246126711369,0.020386789925396442,5,5.9260857797183374e-05,0.028787010564479045,0.0004142283280504474,0.0,0.0,0.30273244267299326,0.0,0.3043609487254811,9.999999746235333e-05,1.0,0.0,0.025472839257053955,0.30658486177935035,0.0,0.007036916119319223,0.03481695288572716,0.02523444215935397,0.052609882284796884,0.011907975264030205,0.7088945088054324,0.9558206621173041,0.20367866164417778
2773,protein_cold,without_joint,2,30,True,True,0.06307805234331183,0.0912227037066624,0.5974476337432861,0.772947371006012,0.5969734191894531,-0.31962605217684215,0.37488273782693443,0.3722397294564972,0.302827877046676,1.2946874889424892e-05,0.300000011889706,0.0,5.249002052015381,10.602388381958008,5.0,0.5846831779927015,0.0179154546931386,5,5.9260857797183374e-05,0.027743265008375307,0.0004013865524208961,0.0,0.0,0.302827877046676,0.0,0.3045041996999334,9.999999746235333e-05,1.0,0.0,0.025512012278865057,0.3109388875986282,0.0,0.007264540450244502,0.03833604021307185,0.028122687414717837,0.057158555454955545,0.012562231751497408,0.6903711501811424,0.9520505362621086,0.21413424578307497
2773,protein_cold,without_joint,2,31,True,True,0.06329987515027514,0.09227944929650343,0.607749342918396,0.7795827984809875,0.6001943945884705,-0.34238016793702597,0.35850227439227816,0.3573351951074723,0.3029298867275104,3.886249211264507e-05,0.300000011889706,0.0,5.6835215224090705,12.631209373474121,5.0,0.5668577337637544,0.01774322148412466,5,5.9260857797183374e-05,0.0285833449580552,0.0003962293679033435,0.0,0.0,0.3029298867275104,0.0,0.304650415107803,9.999999746235333e-05,1.0,0.0,0.025695400877483482,0.31060218761078406,0.0,0.00667999278131488,0.037069517882973066,0.024964192889010237,0.06216644741216213,0.011620115084820483,0.6942871237625434,0.9567357018831951,0.20647690994318646
2773,protein_cold,without_joint,2,32,True,True,0.06333823020449479,0.09170089675344804,0.6639153361320496,0.8148099780082703,0.6155262589454651,-0.46643791686259717,0.35570139609035367,0.3426966212831227,0.3030240971608709,2.5455668321751655e-05,0.300000011889706,0.0,6.284990134071841,15.472184181213379,5.0,0.5924352398142219,0.018232828937470913,5,5.9260857797183374e-05,0.02798738964916743,0.00037527689810880327,0.0,0.0,0.3030240971608709,0.0,0.3047844120942841,9.999999746235333e-05,1.0,0.0,0.0256189892840298,0.303037867738415,0.0,0.0067116118901184305,0.03214903012690836,0.024476847516235224,0.06579592878622431,0.012090087061842553,0.6950297448071839,0.9567214462256294,0.2070253021496013
2773,protein_cold,without_joint,2,33,True,True,0.06057874972733482,0.0894836053650313,0.590093731880188,0.7681756019592285,0.5841776728630066,-0.30338284860537557,0.37160443298306284,0.3617316194098199,0.3031382663141314,3.444670084649546e-05,0.300000011889706,0.0,5.857152496475771,11.197426795959473,5.0,0.5575195280835032,0.019002173095941544,5,5.9260857797183374e-05,0.028561954030883192,0.0003429012927693847,0.0,0.0,0.3031382663141314,0.0,0.30494917044781966,9.999999746235333e-05,1.0,0.0,0.025777413996181418,0.31004322905263204,0.0,0.006854711885911873,0.03499826309629733,0.025678094548664522,0.06190189358574861,0.011373681476317257,0.7081818977783587,0.956093513884427,0.19491795259598602
2773,protein_cold,without_joint,2,34,True,True,0.057055937351669674,0.08575237477212878,0.578991711139679,0.7609150409698486,0.5772109031677246,-0.2788610833861622,0.373854280287478,0.36254164348642115,0.3032313567172051,3.35034812985077e-05,0.300000011889706,0.0,5.631456942131158,12.682401657104492,5.0,0.567857057787478,0.01925481576472521,5,5.9260857797183374e-05,0.02835817526120472,0.0003382620635883216,0.0,0.0,0.3032313567172051,0.0,0.3050814599126593,9.999999746235333e-05,1.0,0.0,0.02596830316336758,0.3095745328460581,0.0,0.006064867086595363,0.036516398019725706,0.023178956594811864,0.059195262340427754,0.011055759043516196,0.6887653164990977,0.9597004030686264,0.2155230203931278
2773,protein_cold,without_joint,2,35,True,True,0.052277914172788764,0.0802527342036546,0.6491219401359558,0.805681049823761,0.6155609488487244,-0.43376278573185956,0.3613983963738085,0.35197444182312565,0.3033103173537177,2.7218623948813134e-05,0.300000011889706,0.0,4.827616549712191,10.322218894958496,5.0,0.5692865075543523,0.019618859514594078,5,5.9260857797183374e-05,0.027672488446312777,0.0003023322829992533,0.0,0.0,0.3033103173537177,0.0,0.30519630448115065,9.999999746235333e-05,1.0,0.0,0.0258848623432621,0.3105111034707039,0.0,0.006145919505809227,0.034327138837811334,0.024322880569585897,0.05977181716387406,0.010951746596660584,0.7056433536295743,0.958579453577728,0.2002576844988224
