epoch,optimizer_steps,corrections_enabled,shrinkage_learnable,train_main_mse,train_total_loss,train_protein_aux,train_drug_utility,train_joint_utility,train_gate_prior,drug_gate_mean,joint_gate_mean,drug_contribution_rms_mean,joint_contribution_rms_mean,joint_attention_confidence_mean,gradient_norm_last_before_clip,epoch_duration_sec,lr
22,968,True,True,0.08228622958886249,0.12192084636771632,0.03878412218653592,0.00044709610843609817,0.00040339890652231394,0.0,0.30200784781587026,0.30032463500184187,0.3034293934450311,0.25703426942986957,0.484470597166384,5.196120262145996,0.959335739724338,5.9260857797183374e-05
23,1012,True,True,0.07932026497818183,0.11890562657861989,0.03872305213104634,0.0004524051045862574,0.000409904203931487,0.0,0.30217331959545246,0.3003840537609454,0.30366843932379123,0.2523317715341848,0.48803801937220204,9.374432563781738,0.9322253884747624,5.9260857797183374e-05
24,1056,True,True,0.07647074425570852,0.11533341154031619,0.03806381924645461,0.0004239131766547752,0.0003749344788873424,0.0,0.302345366844235,0.3003681993123387,0.30391900942637695,0.2557830406447588,0.5026225809839457,9.264656066894531,1.1035849703475833,5.9260857797183374e-05
25,1100,True,True,0.0665544703981634,0.10507295632669739,0.037784537215160625,0.0003720342102466441,0.0003619144015624418,0.0,0.30249011967958545,0.30037852018007594,0.30413118373432013,0.2562208504097323,0.5228430671980783,3.956913948059082,1.0246487185359001,5.9260857797183374e-05
26,1144,True,True,0.061592581989885105,0.10050939497182913,0.03817376503945902,0.0003700562796927082,0.0003729913820395212,0.0,0.3026313499728566,0.3004652103103544,0.30433691188483475,0.25381981660173636,0.5156108155991684,2.838698148727417,0.9649940729141235,5.9260857797183374e-05
27,1188,True,True,0.05600936254745049,0.09419399508491046,0.03747500499506913,0.0003714761038902264,0.00033815153429240694,0.0,0.30276264045542,0.30046937459649226,0.30452721668330074,0.2537157225170335,0.5246882485088097,3.606261968612671,0.8912770710885525,5.9260857797183374e-05
28,1232,True,True,0.05237515014655058,0.09098985739619217,0.0379376631046068,0.00035361161985657263,0.0003234325189229398,0.0,0.3028374191143863,0.3005600180214938,0.3046390431648637,0.26106361271541473,0.553585365452235,4.486504554748535,0.9371129553765059,5.9260857797183374e-05
29,1276,True,True,0.05844342671979583,0.09747081106744258,0.03829616252527721,0.00037815577630658914,0.0003530661772873274,0.0,0.3029576904112537,0.30066402337631076,0.30481212439194855,0.2589996056224824,0.5414665654124312,3.4658544063568115,0.8967151716351509,5.9260857797183374e-05
30,1320,True,True,0.049092719287722714,0.0870153952216655,0.03727985559964369,0.000324534557933902,0.00031828573477179757,0.0,0.3030732660744107,0.3006773220258975,0.30497800336604597,0.2567395376376714,0.5377544584662916,4.123991012573242,1.024439014494419,5.9260857797183374e-05
31,1364,True,True,0.045289208166088994,0.08338111637142046,0.03748304781353177,0.0003058365796587883,0.0003030233910747089,0.0,0.3031779147209005,0.3007137735011214,0.3051320255512027,0.25244232071808775,0.5572762157441561,5.268399715423584,1.0169050842523575,5.9260857797183374e-05
32,1408,True,True,0.04962627247131735,0.08792067069548198,0.03761686435458981,0.00034270941508125167,0.0003348244400518643,0.0,0.3032928285210132,0.30079327840216963,0.3053052715132308,0.2591309702185745,0.5583813024521562,6.043879985809326,1.0515957428142428,5.9260857797183374e-05
33,1452,True,True,0.04575824325657733,0.08405129486285862,0.03768622512222841,0.0003019589653273583,0.00030486723926367377,0.0,0.3034498288319337,0.30082563437411297,0.30552697895323805,0.2548326460669456,0.5543261024868535,6.449580669403076,1.0683226976543665,5.9260857797183374e-05
