training_dataset,compound_id,feature_key,channel_radius,bit_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,n_seeds,mean_delta_pkoff,sd_delta_pkoff,median_delta_pkoff,positive_seed_fraction,sign_consistency,mean_rank,top10_seed_fraction,delta_by_seed_json
2773,factor_xa_04,r3_b1939,3,1939,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,"[19, 23, 25, 26, 27, 28]","[{""center_atom"":27,""environment_radius"":2,""atom_indices"":[19,23,25,26,27,28],""fragment_smiles"":""ccnc(c)c""}]","[""ccnc(c)c""]",5,0.004926061630249024,0.022227665099014724,0.0016396045684814453,0.6,0.6,101.6,0.2,"{""42"": -0.011298656463623047, ""142"": 0.01603865623474121, ""242"": 0.036905527114868164, ""342"": 0.0016396045684814453, ""442"": -0.018654823303222656}"
2773,factor_xa_03,r2_b894,2,894,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[0, 1, 2, 3, 4]","[{""center_atom"":1,""environment_radius"":2,""atom_indices"":[0,1,2,3,4],""fragment_smiles"":""CNC(=N)N""}]","[""CNC(=N)N""]",5,0.004919528961181641,0.014388852593530862,0.004134178161621094,0.8,0.8,94.6,0.0,"{""42"": 0.02738475799560547, ""142"": -0.012565851211547852, ""242"": 0.0007829666137695312, ""342"": 0.004134178161621094, ""442"": 0.004861593246459961}"
2773,factor_xa_07,r3_b1393,3,1393,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,2,True,"[4, 5, 6, 7, 8, 19, 25, 26, 27, 28, 29, 34]","[{""center_atom"":6,""environment_radius"":2,""atom_indices"":[4,5,6,7,8,19],""fragment_smiles"":""C[C@H](N)CCC""},{""center_atom"":27,""environment_radius"":2,""atom_indices"":[25,26,27,28,29,34],""fragment_smiles"":""C[C@H](N)CCC""}]","[""C[C@H](N)CCC"", ""C[C@H](N)CCC""]",5,0.004911088943481445,0.006209514255656846,0.0029630661010742188,1.0,1.0,74.8,0.0,"{""42"": 0.015787363052368164, ""142"": 0.0002815723419189453, ""242"": 0.0029630661010742188, ""342"": 0.0019037723541259766, ""442"": 0.003619670867919922}"
2773,factor_xa_01,r3_b46,3,46,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,1,False,"[17, 18, 19, 20, 21, 22, 23, 24, 32, 33, 34]","[{""center_atom"":21,""environment_radius"":3,""atom_indices"":[17,18,19,20,21,22,23,24,32,33,34],""fragment_smiles"":""CC(=O)Nc1ccccc1F""}]","[""CC(=O)Nc1ccccc1F""]",5,0.004891204833984375,0.01823379583504716,0.004935026168823242,0.8,0.8,72.0,0.0,"{""42"": 0.019825458526611328, ""142"": 0.02197742462158203, ""242"": -0.023405790328979492, ""342"": 0.004935026168823242, ""442"": 0.0011239051818847656}"
2773,factor_xa_04,r3_b807,3,807,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,3,True,"[1, 9, 32]","[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""},{""center_atom"":9,""environment_radius"":0,""atom_indices"":[9],""fragment_smiles"":""C""},{""center_atom"":32,""environment_radius"":0,""atom_indices"":[32],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",5,0.004867696762084961,0.031776255426675476,0.001398324966430664,0.8,0.8,102.8,0.2,"{""42"": 0.007354259490966797, ""142"": 0.05184650421142578, ""242"": -0.037570953369140625, ""342"": 0.001398324966430664, ""442"": 0.0013103485107421875}"
2773,factor_xa_02,r1_b926,1,926,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,2,True,"[11, 17]","[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.004836940765380859,0.0034988493183686973,0.004473686218261719,1.0,1.0,72.8,0.0,"{""42"": 0.0006861686706542969, ""142"": 0.003966331481933594, ""242"": 0.010388612747192383, ""342"": 0.004669904708862305, ""442"": 0.004473686218261719}"
2773,factor_xa_02,r2_b1510,2,1510,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,2,True,"[10, 11, 12, 17, 18]","[{""center_atom"":11,""environment_radius"":1,""atom_indices"":[10,11,12],""fragment_smiles"":""CC[NH+]""},{""center_atom"":17,""environment_radius"":1,""atom_indices"":[12,17,18],""fragment_smiles"":""CC[NH+]""}]","[""CC[NH+]"", ""CC[NH+]""]",5,0.004832601547241211,0.013566294422358164,0.0014553070068359375,0.8,0.8,85.2,0.2,"{""42"": 0.02709507942199707, ""142"": 0.0013573169708251953, ""242"": 0.0014553070068359375, ""342"": 0.004139900207519531, ""442"": -0.00988459587097168}"
2773,factor_xa_04,r0_b675,0,675,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2cccc3cccnc23)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1cccc2cccnc12)C(=O)c1nccs1,0.970616222,0.0,1,10.1093/nar/gkv1072,1,False,[38],"[{""center_atom"":38,""environment_radius"":0,""atom_indices"":[38],""fragment_smiles"":""s""}]","[""s""]",5,0.004815149307250977,0.00836182479902572,0.0020554065704345703,0.6,0.6,94.8,0.0,"{""42"": -0.0029332637786865234, ""142"": 0.00655674934387207, ""242"": -3.647804260253906e-05, ""342"": 0.018433332443237305, ""442"": 0.0020554065704345703}"
2773,factor_xa_05,r2_b1434,2,1434,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,1.886056648,0.0,1,10.1093/nar/gkv1072,1,False,"[15, 16, 17, 18, 19, 20, 21, 25]","[{""center_atom"":19,""environment_radius"":2,""atom_indices"":[15,16,17,18,19,20,21,25],""fragment_smiles"":""cc(CS(N)(=O)=O)c""}]","[""cc(CS(N)(=O)=O)c""]",5,0.004807376861572265,0.009644978136409502,0.0031893253326416016,0.8,0.8,91.0,0.0,"{""42"": 0.007843017578125, ""142"": 0.0031893253326416016, ""242"": -0.006402492523193359, ""342"": 0.019364356994628906, ""442"": 4.267692565917969e-05}"
2773,factor_xa_05,r1_b1911,1,1911,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,1.886056648,0.0,1,10.1093/nar/gkv1072,1,False,"[4, 5, 6]","[{""center_atom"":5,""environment_radius"":1,""atom_indices"":[4,5,6],""fragment_smiles"":""CCC""}]","[""CCC""]",5,0.004794788360595703,0.007023858063662833,0.003595113754272461,0.6,0.6,87.2,0.0,"{""42"": 0.015165090560913086, ""142"": 0.003595113754272461, ""242"": -0.0022764205932617188, ""342"": 0.007996559143066406, ""442"": -0.0005064010620117188}"
2773,factor_xa_03,r1_b80,1,80,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,4,True,"[4, 5, 6, 11]","[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""C""},{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""C""},{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C"", ""C""]",5,0.004793548583984375,0.0065823151303197195,0.0015206336975097656,0.8,0.8,88.6,0.0,"{""42"": 0.0009613037109375, ""142"": 0.0015206336975097656, ""242"": 0.007002353668212891, ""342"": -0.0008528232574462891, ""442"": 0.015336275100708008}"
2773,factor_xa_01,r2_b1856,2,1856,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,1,False,"[20, 21, 22, 23, 24, 33]","[{""center_atom"":22,""environment_radius"":2,""atom_indices"":[20,21,22,23,24,33],""fragment_smiles"":""cccc(N)c""}]","[""cccc(N)c""]",5,0.0047873973846435545,0.019364311038674063,0.0037970542907714844,0.8,0.8,71.8,0.0,"{""42"": 0.020696640014648438, ""142"": -0.024933815002441406, ""242"": 0.0009431838989257812, ""342"": 0.023433923721313477, ""442"": 0.0037970542907714844}"
2773,factor_xa_07,r0_b675,0,675,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,1,False,[40],"[{""center_atom"":40,""environment_radius"":0,""atom_indices"":[40],""fragment_smiles"":""s""}]","[""s""]",5,0.004776668548583984,0.010128624001488812,0.006585597991943359,0.8,0.8,73.0,0.0,"{""42"": -0.010396957397460938, ""142"": 0.006585597991943359, ""242"": 0.00740814208984375, ""342"": 0.017637252807617188, ""442"": 0.0026493072509765625}"
2773,factor_xa_01,r2_b841,2,841,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,1,False,"[0, 1]","[{""center_atom"":0,""environment_radius"":1,""atom_indices"":[0,1],""fragment_smiles"":""CO""}]","[""CO""]",5,0.0047703742980957035,0.011578530299695484,0.0009493827819824219,0.6,0.6,83.0,0.0,"{""42"": -0.0050089359283447266, ""142"": 0.0009493827819824219, ""242"": -0.002952098846435547, ""342"": 0.007093667984008789, ""442"": 0.023769855499267578}"
2773,factor_xa_06,r2_b816,2,816,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,2,True,"[19, 20, 21, 22, 23, 24, 25]","[{""center_atom"":21,""environment_radius"":2,""atom_indices"":[19,20,21,22,23,24],""fragment_smiles"":""cccc(Cl)c""},{""center_atom"":24,""environment_radius"":2,""atom_indices"":[19,21,22,23,24,25],""fragment_smiles"":""cccc(Cl)c""}]","[""cccc(Cl)c"", ""cccc(Cl)c""]",5,0.0047038555145263675,0.01699836639373084,0.0018177032470703125,0.8,0.8,87.4,0.0,"{""42"": -0.020568132400512695, ""142"": 0.0018177032470703125, ""242"": 0.0013270378112792969, ""342"": 0.020202159881591797, ""442"": 0.020740509033203125}"
2773,factor_xa_01,r2_b1840,2,1840,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,1,False,"[21, 32, 33, 34]","[{""center_atom"":33,""environment_radius"":1,""atom_indices"":[21,32,33,34],""fragment_smiles"":""cc(F)c""}]","[""cc(F)c""]",5,0.0046826362609863285,0.0044233812975096095,0.006412982940673828,0.8,0.8,73.0,0.0,"{""42"": 0.008591175079345703, ""142"": 0.0018243789672851562, ""242"": -0.0016045570373535156, ""342"": 0.008189201354980469, ""442"": 0.006412982940673828}"
2773,factor_xa_06,r1_b80,1,80,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,4,True,"[4, 5, 6, 11]","[{""center_atom"":4,""environment_radius"":0,""atom_indices"":[4],""fragment_smiles"":""C""},{""center_atom"":5,""environment_radius"":0,""atom_indices"":[5],""fragment_smiles"":""C""},{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""C""},{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C"", ""C""]",5,0.004673957824707031,0.004311984415912042,0.003554821014404297,0.8,0.8,79.0,0.0,"{""42"": -0.0009672641754150391, ""142"": 0.0034837722778320312, ""242"": 0.006615161895751953, ""342"": 0.003554821014404297, ""442"": 0.010683298110961914}"
2773,factor_xa_03,r3_b1737,3,1737,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[32, 34, 35, 36, 37, 38]","[{""center_atom"":36,""environment_radius"":3,""atom_indices"":[32,34,35,36,37,38],""fragment_smiles"":""Cc1nccs1""}]","[""Cc1nccs1""]",5,0.004671716690063476,0.00819265017313037,0.006094455718994141,0.8,0.8,88.0,0.0,"{""42"": 0.006094455718994141, ""142"": 0.007300615310668945, ""242"": 0.001621246337890625, ""342"": 0.015345573425292969, ""442"": -0.007003307342529297}"
2773,factor_xa_05,r0_b675,0,675,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,1.886056648,0.0,1,10.1093/nar/gkv1072,1,False,[35],"[{""center_atom"":35,""environment_radius"":0,""atom_indices"":[35],""fragment_smiles"":""s""}]","[""s""]",5,0.004639101028442383,0.00552108391432353,0.0026786327362060547,0.8,0.8,85.0,0.0,"{""42"": -0.0011036396026611328, ""142"": 0.010437250137329102, ""242"": 0.0006079673767089844, ""342"": 0.010575294494628906, ""442"": 0.0026786327362060547}"
2773,factor_xa_06,r2_b796,2,796,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,1,False,"[8, 9, 10, 11, 12, 13, 27]","[{""center_atom"":11,""environment_radius"":2,""atom_indices"":[8,9,10,11,12,13,27],""fragment_smiles"":""CN(CC(N)=O)C""}]","[""CN(CC(N)=O)C""]",5,0.004602384567260742,0.015236998833123747,0.0010287761688232422,0.8,0.8,90.0,0.0,"{""42"": -0.016783714294433594, ""142"": 0.0010287761688232422, ""242"": 0.0007333755493164062, ""342"": 0.015274286270141602, ""442"": 0.022759199142456055}"
2773,factor_xa_02,r3_b689,3,689,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,2,True,"[0, 1, 2, 10, 18, 19, 20, 21]","[{""center_atom"":1,""environment_radius"":1,""atom_indices"":[0,1,2,10],""fragment_smiles"":""CC(N)=O""},{""center_atom"":19,""environment_radius"":1,""atom_indices"":[18,19,20,21],""fragment_smiles"":""CC(N)=O""}]","[""CC(N)=O"", ""CC(N)=O""]",5,0.004600048065185547,0.01821238237973032,0.003955364227294922,0.8,0.8,79.6,0.0,"{""42"": 0.015311717987060547, ""142"": -0.023350238800048828, ""242"": 0.003955364227294922, ""342"": 0.0019123554229736328, ""442"": 0.02517104148864746}"
2773,factor_xa_02,r0_b1,0,1,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,1,False,[14],"[{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""C""}]","[""C""]",5,0.004594135284423828,0.0035360649915539377,0.005450725555419922,0.8,0.8,72.6,0.0,"{""42"": 0.005450725555419922, ""142"": 0.006170749664306641, ""242"": 0.007875919342041016, ""342"": 0.004874706268310547, ""442"": -0.0014014244079589844}"
2773,factor_xa_03,r3_b1312,3,1312,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[9, 11, 12]","[{""center_atom"":11,""environment_radius"":1,""atom_indices"":[9,11,12],""fragment_smiles"":""CCN""}]","[""CCN""]",5,0.004581308364868164,0.021001640942744645,0.01380777359008789,0.6,0.6,99.6,0.0,"{""42"": -0.007227182388305664, ""142"": 0.017759323120117188, ""242"": -0.026308774948120117, ""342"": 0.01380777359008789, ""442"": 0.024875402450561523}"
2773,factor_xa_02,r3_b1294,3,1294,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,1,False,"[18, 19, 20, 21, 22, 23, 34]","[{""center_atom"":21,""environment_radius"":2,""atom_indices"":[18,19,20,21,22,23,34],""fragment_smiles"":""cc(NC(C)=O)c""}]","[""cc(NC(C)=O)c""]",5,0.004581260681152344,0.02003850134021427,-0.007273197174072266,0.4,0.6,103.0,0.2,"{""42"": -0.010446548461914062, ""142"": 0.03351640701293945, ""242"": -0.010595321655273438, ""342"": 0.01770496368408203, ""442"": -0.007273197174072266}"
2773,factor_xa_07,r1_b1452,1,1452,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(N)=N)C(=O)c1nccs1,-0.491361694,0.0,1,10.1093/nar/gkv1072,1,False,"[36, 37, 38]","[{""center_atom"":37,""environment_radius"":1,""atom_indices"":[36,37,38],""fragment_smiles"":""cnc""}]","[""cnc""]",5,0.004578399658203125,0.012582249898278566,0.0010004043579101562,0.6,0.6,81.6,0.0,"{""42"": 0.02510690689086914, ""142"": 0.0010004043579101562, ""242"": -0.0011110305786132812, ""342"": 0.006133079528808594, ""442"": -0.008237361907958984}"
2773,factor_xa_02,r1_b1141,1,1141,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,1,False,"[26, 30, 31, 32]","[{""center_atom"":31,""environment_radius"":1,""atom_indices"":[26,30,31,32],""fragment_smiles"":""cc(=O)n""}]","[""cc(=O)n""]",5,0.0045338630676269535,0.006707489927958266,0.00834035873413086,0.6,0.6,77.4,0.0,"{""42"": -0.004403114318847656, ""142"": -0.0008935928344726562, ""242"": 0.010265827178955078, ""342"": 0.00935983657836914, ""442"": 0.00834035873413086}"
2773,factor_xa_01,r1_b739,1,739,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,2,True,"[4, 5, 6, 17, 35]","[{""center_atom"":5,""environment_radius"":1,""atom_indices"":[4,5,6],""fragment_smiles"":""CCN""},{""center_atom"":35,""environment_radius"":1,""atom_indices"":[4,17,35],""fragment_smiles"":""CCN""}]","[""CCN"", ""CCN""]",5,0.00452570915222168,0.020750739347055704,-0.0003268718719482422,0.4,0.6,92.4,0.2,"{""42"": -0.01587200164794922, ""142"": 0.0394287109375, ""242"": -0.0032966136932373047, ""342"": -0.0003268718719482422, ""442"": 0.002695322036743164}"
2773,factor_xa_03,r3_b926,3,926,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,3,True,"[13, 14, 29]","[{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""C""},{""center_atom"":14,""environment_radius"":0,""atom_indices"":[14],""fragment_smiles"":""C""},{""center_atom"":29,""environment_radius"":0,""atom_indices"":[29],""fragment_smiles"":""C""}]","[""C"", ""C"", ""C""]",5,0.00451502799987793,0.018357742783487358,0.0012803077697753906,0.6,0.6,99.4,0.0,"{""42"": -0.021171092987060547, ""142"": 0.022837400436401367, ""242"": 0.021770715713500977, ""342"": 0.0012803077697753906, ""442"": -0.002142190933227539}"
2773,factor_xa_01,r0_b650,0,650,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)CN(C(=O)OC)C2)cc1,1.408935393,0.0,1,10.1021/acsomega.2c02156,4,True,"[3, 8, 19, 31]","[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""O""},{""center_atom"":8,""environment_radius"":0,""atom_indices"":[8],""fragment_smiles"":""O""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""O""},{""center_atom"":31,""environment_radius"":0,""atom_indices"":[31],""fragment_smiles"":""O""}]","[""O"", ""O"", ""O"", ""O""]",5,0.004512310028076172,0.006864925146194448,0.0049571990966796875,0.6,0.6,74.4,0.0,"{""42"": 0.014009952545166016, ""142"": -0.00334930419921875, ""242"": 0.0049571990966796875, ""342"": 0.007603168487548828, ""442"": -0.0006594657897949219}"
2773,factor_xa_06,r0_b675,0,675,N=C(N)NCCC[C@@H](NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1=O)C(=O)c1nccs1,NC(=N)NCCC[C@@H](NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc(Cl)cc1)C(=O)c1nccs1,0.721246399,0.0,1,10.1093/nar/gkv1072,1,False,[35],"[{""center_atom"":35,""environment_radius"":0,""atom_indices"":[35],""fragment_smiles"":""s""}]","[""s""]",5,0.004464244842529297,0.01669703381440356,0.004638671875,0.8,0.8,80.4,0.0,"{""42"": -0.019912004470825195, ""142"": 0.006155490875244141, ""242"": 0.0042150020599365234, ""342"": 0.027224063873291016, ""442"": 0.004638671875}"
2773,factor_xa_03,r3_b1384,3,1384,N=C(N)NCCCC(NC(=O)CN1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1=O)C(=O)c1nccs1,NC(=N)NCCCC(NC(=O)CN1CCN(CC1=O)S(=O)(=O)c1ccc2ccccc2c1)C(=O)c1nccs1,0.879426069,0.0,1,10.1093/nar/gkv1072,1,False,"[8, 9, 10, 11, 12, 13, 14, 15, 29, 30, 31]","[{""center_atom"":12,""environment_radius"":3,""atom_indices"":[8,9,10,11,12,13,14,15,29,30,31],""fragment_smiles"":""NC(=O)CN1CCNCC1=O""}]","[""NC(=O)CN1CCNCC1=O""]",5,0.004463100433349609,0.02071747709351221,0.007769107818603516,0.6,0.6,102.6,0.0,"{""42"": 0.007769107818603516, ""142"": -0.013135433197021484, ""242"": -0.01956009864807129, ""342"": 0.03014230728149414, ""442"": 0.017099618911743164}"
