training_dataset,seed,compound_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,feature_key,channel_radius,bit_id,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,original_prediction,masked_prediction,delta_pkoff,checkpoint_sha256,rank_within_seed
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b564,2,564,1,False,"[25, 26, 27, 31]","[{""center_atom"":26,""environment_radius"":1,""atom_indices"":[25,26,27,31],""fragment_smiles"":""c-n(c)c""}]","[""c-n(c)c""]",2.967979669570923,2.9454023838043213,0.022577285766601562,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,21
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b645,2,645,2,True,"[1, 10, 11, 12, 13, 17, 18, 19]","[{""center_atom"":11,""environment_radius"":2,""atom_indices"":[1,10,11,12,13,17,18],""fragment_smiles"":""CC(C)C[NH+](C)C""},{""center_atom"":17,""environment_radius"":2,""atom_indices"":[10,11,12,13,17,18,19],""fragment_smiles"":""CC(C)C[NH+](C)C""}]","[""CC(C)C[NH+](C)C"", ""CC(C)C[NH+](C)C""]",2.967979669570923,2.9622316360473633,0.00574803352355957,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,69
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b650,2,650,3,True,"[0, 20, 32]","[{""center_atom"":0,""environment_radius"":0,""atom_indices"":[0],""fragment_smiles"":""O""},{""center_atom"":20,""environment_radius"":0,""atom_indices"":[20],""fragment_smiles"":""O""},{""center_atom"":32,""environment_radius"":0,""atom_indices"":[32],""fragment_smiles"":""O""}]","[""O"", ""O"", ""O""]",2.967979669570923,2.939666986465454,0.02831268310546875,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,13
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b689,2,689,2,True,"[0, 1, 2, 10, 18, 19, 20, 21]","[{""center_atom"":1,""environment_radius"":1,""atom_indices"":[0,1,2,10],""fragment_smiles"":""CC(N)=O""},{""center_atom"":19,""environment_radius"":1,""atom_indices"":[18,19,20,21],""fragment_smiles"":""CC(N)=O""}]","[""CC(N)=O"", ""CC(N)=O""]",2.967979669570923,2.9809296131134033,-0.012949943542480469,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,165
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b699,2,699,1,False,"[34, 35]","[{""center_atom"":35,""environment_radius"":1,""atom_indices"":[34,35],""fragment_smiles"":""cF""}]","[""cF""]",2.967979669570923,2.98774790763855,-0.019768238067626953,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,182
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b705,2,705,1,False,"[4, 5, 6, 7, 8, 9]","[{""center_atom"":6,""environment_radius"":2,""atom_indices"":[4,5,6,7,8,9],""fragment_smiles"":""ccc(Cl)cn""}]","[""ccc(Cl)cn""]",2.967979669570923,2.989398241043091,-0.02141857147216797,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,184
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b717,2,717,1,False,"[26, 28, 29, 30, 31, 32]","[{""center_atom"":30,""environment_radius"":2,""atom_indices"":[26,28,29,30,31,32],""fragment_smiles"":""cccc(=O)n""}]","[""cccc(=O)n""]",2.967979669570923,2.9800660610198975,-0.01208639144897461,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,162
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b807,2,807,2,True,"[1, 19]","[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""C""}]","[""C"", ""C""]",2.967979669570923,2.961153984069824,0.006825685501098633,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,58
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b816,2,816,1,False,"[3, 4, 5, 6, 7, 8]","[{""center_atom"":5,""environment_radius"":2,""atom_indices"":[3,4,5,6,7,8],""fragment_smiles"":""cccc(Cl)c""}]","[""cccc(Cl)c""]",2.967979669570923,2.9837515354156494,-0.015771865844726562,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,176
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b862,2,862,1,False,"[19, 21, 22, 23, 24, 33, 34, 35]","[{""center_atom"":22,""environment_radius"":2,""atom_indices"":[19,21,22,23,24,33,34,35],""fragment_smiles"":""CNc(cc)c(F)c""}]","[""CNc(cc)c(F)c""]",2.967979669570923,2.9803624153137207,-0.012382745742797852,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,163
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b872,2,872,1,False,"[22, 24, 25, 26, 33, 34, 35]","[{""center_atom"":33,""environment_radius"":2,""atom_indices"":[22,24,25,26,33,34,35],""fragment_smiles"":""cc(-n)cc(F)c""}]","[""cc(-n)cc(F)c""]",2.967979669570923,2.9773976802825928,-0.009418010711669922,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,157
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b875,2,875,1,False,"[25, 33, 34]","[{""center_atom"":33,""environment_radius"":1,""atom_indices"":[25,33,34],""fragment_smiles"":""ccc""}]","[""ccc""]",2.967979669570923,2.9813458919525146,-0.013366222381591797,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,169
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b926,2,926,2,True,"[11, 17]","[{""center_atom"":11,""environment_radius"":0,""atom_indices"":[11],""fragment_smiles"":""C""},{""center_atom"":17,""environment_radius"":0,""atom_indices"":[17],""fragment_smiles"":""C""}]","[""C"", ""C""]",2.967979669570923,2.937438726425171,0.030540943145751953,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,11
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b935,2,935,1,False,[26],"[{""center_atom"":26,""environment_radius"":0,""atom_indices"":[26],""fragment_smiles"":""n""}]","[""n""]",2.967979669570923,2.9624860286712646,0.005493640899658203,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,71
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b967,2,967,1,False,"[2, 3, 4, 5, 6, 9]","[{""center_atom"":4,""environment_radius"":2,""atom_indices"":[2,3,4,5,6,9],""fragment_smiles"":""cccc(N)n""}]","[""cccc(N)n""]",2.967979669570923,2.9834699630737305,-0.015490293502807617,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,175
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1019,2,1019,2,True,"[10, 18]","[{""center_atom"":10,""environment_radius"":0,""atom_indices"":[10],""fragment_smiles"":""C""},{""center_atom"":18,""environment_radius"":0,""atom_indices"":[18],""fragment_smiles"":""C""}]","[""C"", ""C""]",2.967979669570923,2.96307635307312,0.004903316497802734,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,75
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1050,2,1050,2,True,"[14, 15, 16]","[{""center_atom"":15,""environment_radius"":1,""atom_indices"":[14,15],""fragment_smiles"":""CF""},{""center_atom"":16,""environment_radius"":1,""atom_indices"":[14,16],""fragment_smiles"":""CF""}]","[""CF"", ""CF""]",2.967979669570923,2.969062566757202,-0.0010828971862792969,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,112
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1060,2,1060,1,False,"[2, 3, 4, 6, 8, 9]","[{""center_atom"":9,""environment_radius"":2,""atom_indices"":[2,3,4,6,8,9],""fragment_smiles"":""ccnc(N)c""}]","[""ccnc(N)c""]",2.967979669570923,2.961080312728882,0.006899356842041016,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,57
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1088,2,1088,2,True,"[27, 28, 29, 30]","[{""center_atom"":28,""environment_radius"":1,""atom_indices"":[27,28,29],""fragment_smiles"":""ccc""},{""center_atom"":29,""environment_radius"":1,""atom_indices"":[28,29,30],""fragment_smiles"":""ccc""}]","[""ccc"", ""ccc""]",2.967979669570923,2.943530559539795,0.02444911003112793,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,16
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1099,2,1099,1,False,"[2, 3, 4, 9]","[{""center_atom"":3,""environment_radius"":1,""atom_indices"":[2,3,4,9],""fragment_smiles"":""cc(N)n""}]","[""cc(N)n""]",2.967979669570923,2.9638593196868896,0.004120349884033203,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,78
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1101,2,1101,1,False,"[26, 27, 28]","[{""center_atom"":27,""environment_radius"":1,""atom_indices"":[26,27,28],""fragment_smiles"":""ccn""}]","[""ccn""]",2.967979669570923,2.9613664150238037,0.006613254547119141,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,60
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1141,2,1141,1,False,"[26, 30, 31, 32]","[{""center_atom"":31,""environment_radius"":1,""atom_indices"":[26,30,31,32],""fragment_smiles"":""cc(=O)n""}]","[""cc(=O)n""]",2.967979669570923,2.9694159030914307,-0.0014362335205078125,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,118
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1152,2,1152,2,True,"[2, 21]","[{""center_atom"":2,""environment_radius"":0,""atom_indices"":[2],""fragment_smiles"":""N""},{""center_atom"":21,""environment_radius"":0,""atom_indices"":[21],""fragment_smiles"":""N""}]","[""N"", ""N""]",2.967979669570923,2.959650754928589,0.008328914642333984,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,52
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1183,2,1183,1,False,"[11, 12, 13, 17]","[{""center_atom"":12,""environment_radius"":1,""atom_indices"":[11,12,13,17],""fragment_smiles"":""C[NH+](C)C""}]","[""C[NH+](C)C""]",2.967979669570923,2.9579875469207764,0.009992122650146484,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,43
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1199,2,1199,1,False,"[27, 28, 29, 30, 31]","[{""center_atom"":29,""environment_radius"":2,""atom_indices"":[27,28,29,30,31],""fragment_smiles"":""ccccc""}]","[""ccccc""]",2.967979669570923,2.962000608444214,0.005979061126708984,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,67
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1224,2,1224,1,False,"[21, 22, 23, 34]","[{""center_atom"":22,""environment_radius"":1,""atom_indices"":[21,22,23,34],""fragment_smiles"":""cc(N)c""}]","[""cc(N)c""]",2.967979669570923,2.955059051513672,0.012920618057250977,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,35
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1262,2,1262,1,False,"[10, 11, 12, 13, 14, 17, 18]","[{""center_atom"":12,""environment_radius"":2,""atom_indices"":[10,11,12,13,14,17,18],""fragment_smiles"":""CC[NH+](CC)CC""}]","[""CC[NH+](CC)CC""]",2.967979669570923,2.9677278995513916,0.00025177001953125,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,102
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1275,2,1275,1,False,"[0, 1, 2, 3, 4, 9, 10]","[{""center_atom"":2,""environment_radius"":2,""atom_indices"":[0,1,2,3,4,9,10],""fragment_smiles"":""cc(NC(C)=O)n""}]","[""cc(NC(C)=O)n""]",2.967979669570923,2.9702987670898438,-0.0023190975189208984,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,126
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1294,2,1294,1,False,"[18, 19, 20, 21, 22, 23, 34]","[{""center_atom"":21,""environment_radius"":2,""atom_indices"":[18,19,20,21,22,23,34],""fragment_smiles"":""cc(NC(C)=O)c""}]","[""cc(NC(C)=O)c""]",2.967979669570923,2.9617063999176025,0.0062732696533203125,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,61
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1312,2,1312,1,False,"[1, 2, 3, 4, 5, 8, 9]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[1,2,3,4,5,8,9],""fragment_smiles"":""CNc(cc)nc""}]","[""CNc(cc)nc""]",2.967979669570923,2.972656011581421,-0.004676342010498047,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,137
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1376,2,1376,1,False,"[25, 26, 27, 29, 30, 31, 32]","[{""center_atom"":31,""environment_radius"":2,""atom_indices"":[25,26,27,29,30,31,32],""fragment_smiles"":""c-n(c)c(=O)cc""}]","[""c-n(c)c(=O)cc""]",2.967979669570923,2.9260568618774414,0.041922807693481445,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,4
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1380,2,1380,6,True,"[3, 6, 22, 25, 31, 34]","[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""c""},{""center_atom"":6,""environment_radius"":0,""atom_indices"":[6],""fragment_smiles"":""c""},{""center_atom"":22,""environment_radius"":0,""atom_indices"":[22],""fragment_smiles"":""c""},{""center_atom"":25,""environment_radius"":0,""atom_indices"":[25],""fragment_smiles"":""c""},{""center_atom"":31,""environment_radius"":0,""atom_indices"":[31],""fragment_smiles"":""c""},{""center_atom"":34,""environment_radius"":0,""atom_indices"":[34],""fragment_smiles"":""c""}]","[""c"", ""c"", ""c"", ""c"", ""c"", ""c""]",2.967979669570923,2.959165334701538,0.008814334869384766,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,51
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1407,2,1407,1,False,"[3, 5, 6, 7, 8, 9]","[{""center_atom"":8,""environment_radius"":2,""atom_indices"":[3,5,6,7,8,9],""fragment_smiles"":""cncc(Cl)c""}]","[""cncc(Cl)c""]",2.967979669570923,2.9577786922454834,0.010200977325439453,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,42
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1452,2,1452,1,False,"[3, 8, 9]","[{""center_atom"":9,""environment_radius"":1,""atom_indices"":[3,8,9],""fragment_smiles"":""cnc""}]","[""cnc""]",2.967979669570923,2.9710774421691895,-0.0030977725982666016,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,130
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1501,2,1501,1,False,"[25, 26, 27, 28, 29, 31]","[{""center_atom"":27,""environment_radius"":2,""atom_indices"":[25,26,27,28,29,31],""fragment_smiles"":""c-n(c)ccc""}]","[""c-n(c)ccc""]",2.967979669570923,2.9621593952178955,0.005820274353027344,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,68
2773,142,factor_xa_02,O=C(Nc1ccc(Cl)cn1)C1C[NH+](CC(F)F)CC1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,Clc1cnc(NC(=O)C2C(C(=O)Nc3c(F)cc(N4C(=O)C=CC=C4)cc3)C[NH+](CC(F)F)C2)cc1,0.886056648,0.0,1,10.1021/acsomega.2c02156,r2_b1510,2,1510,2,True,"[10, 11, 12, 17, 18]","[{""center_atom"":11,""environment_radius"":1,""atom_indices"":[10,11,12],""fragment_smiles"":""CC[NH+]""},{""center_atom"":17,""environment_radius"":1,""atom_indices"":[12,17,18],""fragment_smiles"":""CC[NH+]""}]","[""CC[NH+]"", ""CC[NH+]""]",2.967979669570923,2.9666223526000977,0.0013573169708251953,b07b1f2a2663b1f43e2f640981daca2e974fa076974601341733f8efb8eba26e,93
